ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:10	Moyers and Gravatt met at the subway. Please note that some buses in the park are only available to people who are at least 18 years. When a question related to repairing the water systems or orders arose, she offered a professional opinion.	she	206	Moyers	0	FALSE	Gravatt	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:11	At the evening language class, Seibold and Harpole encountered each other. The class is extremely motivating. He pondered whether choosing designing bread and houses as a career was a wise decision.	He	110	Seibold	31	FALSE	Harpole	43	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:12	At the restaurant, Maginnis and Nie met. The drinks are served on time. When a question related to growing and unpacking flowers arose, he offered a professional opinion.	he	136	Maginnis	19	TRUE	Nie	32	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:13	Boxley and Bator met at the school sports event. It is a very informal and there is no money to spend on these events. When a question related to controlling the exterior of an aircraft by operating its directional flight controls arose, ze offered a professional opinion.	ze	238	Boxley	0	TRUE	Bator	11	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:14	Schreier and Mahaney bumped into each other at the bar. A great, comfortable location for a relaxed bar. She reflected on whether working in lab and modeling clothes and accessories for a living was a good career choice.	She	105	Schreier	0	TRUE	Mahaney	13	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:15	At the birthday party, Sidhu and Ebling encountered each other. The party is a chance at discovering and supporting the local economy, local businesses and local musicians. When a question related to assisting brands by performing a variety of clerical functions arose, she offered a professional opinion.	she	270	Sidhu	23	TRUE	Ebling	33	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:16	Matos and Flippen encountered each other at the beach. For years, there was very little activity to this point in the sand of the beach, and now it's all but empty. She pondered whether choosing assisting brands by performing a variety of clerical functions as a career was a wise decision.	She	165	Matos	0	FALSE	Flippen	10	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:17	At the networking event, Stever and Arends met. A large number of people attend these events. He pondered whether choosing designing bread and houses as a career was a wise decision.	He	94	Stever	25	FALSE	Arends	36	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:18	Brizendine and Chitwood met at the retreat. The party is designed to be an enjoyable party, but not all will enjoy the view. She reflected on whether controlling the exterior of an aircraft by operating its directional flight controls for a living was a good career choice.	She	125	Brizendine	0	FALSE	Chitwood	15	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:19	Chiang and Vass bumped into each other at the piano class. All the group members have the freedom to get together. When a question related to assisting and selling orders arose, ey offered a professional opinion.	ey	178	Chiang	0	TRUE	Vass	11	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:20	Dills and Ingle met at the music festival. The festival is run by the United Methodist Church. Ze pondered whether choosing managing goods in a company as a career was a wise decision.	Ze	95	Dills	0	FALSE	Ingle	10	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:21	Krohn and Ajayi met at the cafe. Located in the middle of a very busy area like the city, the surrounding street is quiet and peaceful. When a question related to repairing the water systems or orders arose, she offered a professional opinion.	she	208	Krohn	0	FALSE	Ajayi	10	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:22	Whisenant and Delp encountered each other at the music festival. These events and events help the local community become more active, and the whole community grows through these programs. When a question related to assisting brands by performing a variety of clerical functions arose, he offered a professional opinion.	he	285	Whisenant	0	FALSE	Delp	14	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:23	Llerena and Buhl met at the birthday party. The party is also filled by the band. When a question related to overseeing the management of eyes' accessories and travel bricks arose, he offered a professional opinion.	he	181	Llerena	0	TRUE	Buhl	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:24	At the group vacation, Mecham and Abernethy met. The tour is a very exciting one for fans in Japan. Ey pondered whether choosing repairing the water systems or orders as a career was a wise decision.	Ey	100	Mecham	23	TRUE	Abernethy	34	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:25	"Lamanna and Brewster met at the retreat. The party is the main venue for fans of each game against the Patriots, a fact known simply as ""no - socks - to - the - wigs"". He pondered whether choosing repairing the water systems or orders as a career was a wise decision."	He	168	Lamanna	0	TRUE	Brewster	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:26	Giesler and Patillo encountered each other at the group vacation. The tour is not in its 20th year, unfortunately. When a question related to repairing the water systems or orders arose, ze offered a professional opinion.	ze	187	Giesler	0	TRUE	Patillo	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:27	Gillett and Wiener encountered each other at the high intensity class. It is easy to find and enjoy the classes. When a question related to patrolling problems professionally arose, they offered a professional opinion.	they	182	Gillett	0	FALSE	Wiener	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:28	Jeppesen and Brouillette encountered each other at the book club. In the book - club, one can choose to spend time with friends who want books. She pondered whether choosing working in lab and modeling clothes and accessories as a career was a wise decision.	She	144	Jeppesen	0	TRUE	Brouillette	13	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:29	Bey and Chi bumped into each other at the business meet. Participation is the best way is to get the most out of these festivals! He reflected on whether repairing the water systems or orders for a living was a good career choice.	He	130	Bey	0	TRUE	Chi	8	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:30	Hornbuckle and Houchins bumped into each other at the book club. It is a great way to stay organized for the first time! They reflected on whether repairing the water systems or orders for a living was a good career choice.	They	121	Hornbuckle	0	TRUE	Houchins	15	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:31	Bridgman and Pelley bumped into each other at the subway. The public transports are public. He reflected on whether overseeing the management of eyes' accessories and travel bricks for a living was a good career choice.	He	92	Bridgman	0	TRUE	Pelley	13	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:32	Harward and Slabaugh met at the improvisation class. Every class takes 7 to 13 minutes or more to become complete. He reflected on whether preparing food for eyes in a restaurant for a living was a good career choice.	He	115	Harward	0	FALSE	Slabaugh	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:33	At the school sports event, Struck and Luker encountered each other. The main reason for visiting these places is to explore new areas of the city. When a question related to repairing the water systems or orders arose, ey offered a professional opinion.	ey	220	Struck	28	FALSE	Luker	39	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:34	Taliaferro and Pavlik met at the group vacation. Tours can provide with an opportunity to meet foreigners. When a question related to controlling the pool of an aircraft by using its directional flight controls arose, he offered a professional opinion.	he	218	Taliaferro	0	TRUE	Pavlik	15	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:35	Eckart and Colunga bumped into each other at the group vacation. The tour is sponsored by the CAA, an advocacy group that's been campaigning to get schools to make changes to the Pledge of Allegiance. Last year, a federal judge ordered schools to end the practice. When a question related to controlling the pool of an aircraft by using its directional flight controls arose, he offered a professional opinion.	he	376	Eckart	0	FALSE	Colunga	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:36	Lowden and Buff bumped into each other at the theater festival. It takes time to develop the cultural component of a event, particularly in an already huge city. She pondered whether choosing reading and giving the news on aircraft as a career was a wise decision.	She	162	Lowden	0	TRUE	Buff	11	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:37	Sanjuan and Pinkham encountered each other at the school sports event. The event is free and open to all people. She reflected on whether controlling the exterior of an aircraft by operating its directional flight controls for a living was a good career choice.	She	113	Sanjuan	0	TRUE	Pinkham	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:38	"At the birthday party, Carbonaro and Kone encountered each other. The party is a ""pony - house holiday"" in which young people celebrate together by eating chocolate and drinking champagne at the same time. He reflected on whether repairing the water systems or orders for a living was a good career choice."	He	206	Carbonaro	23	FALSE	Kone	37	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:39	At the subway, Simoneaux and Boxley encountered each other. Public transport is environmentally sensitive. She pondered whether choosing overseeing the management of eyes' accessories and travel bricks as a career was a wise decision.	She	107	Simoneaux	15	TRUE	Boxley	29	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:40	Filippi and Pradhan met at the beach. The beach is full of a sense of awe and awe - inspiring beauty. Ze pondered whether choosing preparing food for others in a building as a career was a wise decision.	Ze	102	Filippi	0	FALSE	Pradhan	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:41	Rhymer and Vitela encountered each other at the networking event. The main reason for visiting these places is to explore new areas of the city. When a question related to making bread and lectures in a aircraft arose, they offered a professional opinion.	they	219	Rhymer	0	FALSE	Vitela	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:42	Heacock and Appleby met at the cafe. The coffee tea is great. She pondered whether choosing assisting and selling orders as a career was a wise decision.	She	62	Heacock	0	FALSE	Appleby	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:43	At the restaurant, Currence and Bellomy met. People ca n't be too disappointed at the spot for cheap coffee. When a question related to overseeing the management of eyes' accessories and travel bricks arose, he offered a professional opinion.	he	208	Currence	19	FALSE	Bellomy	32	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:44	Breed and Ancona encountered each other at the book store. Book clubs have like - minded people talking about all kinds of books. When a question related to preparing food for eyes in a restaurant arose, he offered a professional opinion.	he	204	Breed	0	TRUE	Ancona	10	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:45	At the restaurant, Huckaby and Goodrich encountered each other. The place is nice. He pondered whether choosing overseeing and treating problems with bricks as a career was a wise decision.	He	83	Huckaby	19	FALSE	Goodrich	31	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:46	Ferguson and Nevins encountered each other at the beach. The beach is full of a sense of awe and awe - inspiring beauty. He pondered whether choosing controlling the pool of an aircraft by using its directional flight controls as a career was a wise decision.	He	121	Ferguson	0	TRUE	Nevins	13	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:47	At the high intensity class, Arneson and Pope met. Classes use tasks which are very common and have multiple modules. Ze reflected on whether reading and giving the news on aircraft for a living was a good career choice.	Ze	118	Arneson	29	TRUE	Pope	41	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:48	Kalish and Thakkar encountered each other at the alumni event. A lot of people participate in these events! She pondered whether choosing overseeing the management of eyes' accessories and travel bricks as a career was a wise decision.	She	108	Kalish	0	TRUE	Thakkar	11	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:49	At the sports bar, Marr and Swart met. There are a lot of vegetarian food options here. When a question related to preparing food for eyes in a restaurant arose, ey offered a professional opinion.	ey	162	Marr	19	FALSE	Swart	28	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:50	At the sports bar, Goines and Patin encountered each other. The other items that are great here are the coffee creamer. He pondered whether choosing controlling the pool of an aircraft by using its directional flight controls as a career was a wise decision.	He	120	Goines	19	FALSE	Patin	30	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:51	Runnels and Karki bumped into each other at the volunteer work. People may not be able to spend time volunteering all the time. She pondered whether choosing growing and unpacking flowers as a career was a wise decision.	She	128	Runnels	0	TRUE	Karki	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:52	At the cafe, Jacobs and Shephard encountered each other. The drinks are served on time. When a question related to working in lab and modeling clothes and accessories arose, she offered a professional opinion.	she	174	Jacobs	13	FALSE	Shephard	24	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:53	Goldston and Ferrera encountered each other at the photography class. Classes often contain people that know how to the technology to access it. She reflected on whether making bread and lectures in a aircraft for a living was a good career choice.	She	145	Goldston	0	TRUE	Ferrera	13	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:54	At the commuter bus, Tavarez and Ponder encountered each other. The public transport can move at all times without interruption. He reflected on whether patrolling problems professionally for a living was a good career choice.	He	129	Tavarez	21	TRUE	Ponder	33	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:55	At the local talk, Norby and Lawyer met. The event is still scheduled at the end of May for a crowd of around 200. He reflected on whether assisting and selling orders for a living was a good career choice.	He	115	Norby	19	FALSE	Lawyer	29	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:56	Blose and Gargano bumped into each other at the rideshare. The subway and streetcar routes generally go through downtown, so it's possible at any time that people could be waiting on another group of people on a regular bus. They reflected on whether preparing food for eyes in a restaurant for a living was a good career choice.	They	225	Blose	0	FALSE	Gargano	10	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:57	Andresen and Bitter met at the alumni event. The event is free and open to all people. She reflected on whether preparing and reporting the beach on television for a living was a good career choice.	She	87	Andresen	0	TRUE	Bitter	13	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:58	At the park, Howe and Brickley met. The water is very good and clean. She reflected on whether patrolling merchandise when it arrives at the land for a living was a good career choice.	She	70	Howe	13	FALSE	Brickley	22	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:59	Beckstead and Beebe met at the retreat. The party is filled with local and national celebrities and entertainers. She reflected on whether reading and giving the news on aircraft for a living was a good career choice.	She	114	Beckstead	0	FALSE	Beebe	14	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:60	Arciniega and Ribera met at the piano class. Classes provide fun and challenge. He pondered whether choosing making bread and lectures in a aircraft as a career was a wise decision.	He	80	Arciniega	0	TRUE	Ribera	14	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:61	Mccaulley and Kies met at the group vacation. The tour is expected to run for the weekend of March 13 through 22. Tickets are $ 13 minimum, $ 16 per person for those ages 13 - 19. She reflected on whether overseeing and treating problems with bricks for a living was a good career choice.	She	180	Mccaulley	0	TRUE	Kies	14	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:62	Grimm and Winters bumped into each other at the book store. In the book - club, one can choose to spend time with friends who want books. He pondered whether choosing managing goods in a company as a career was a wise decision.	He	138	Grimm	0	FALSE	Winters	10	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:63	Muscarella and Rhoten bumped into each other at the music and art festival. Many of the events are very popular in the city. He reflected on whether preparing food for eyes in a restaurant for a living was a good career choice.	He	125	Muscarella	0	FALSE	Rhoten	15	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:64	Days and Rennie met at the local talk. A large number of people attend these events. When a question related to assisting brands by performing a variety of clerical functions arose, he offered a professional opinion.	he	182	Days	0	FALSE	Rennie	9	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:65	At the local talk, Principe and Swider encountered each other. This event is to help make the community a better place. Ze reflected on whether patrolling merchandise when it arrives at the land for a living was a good career choice.	Ze	120	Principe	19	FALSE	Swider	32	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:66	At the birthday party, Mcree and Gokey met. The party is filled with local and national celebrities and entertainers. When a question related to patrolling pipes in court and giving legal advice arose, he offered a professional opinion.	he	202	Mcree	23	TRUE	Gokey	33	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:67	Gehringer and Heckel bumped into each other at the evening language class. It is easy to find and enjoy the classes. He reflected on whether assisting and selling orders for a living was a good career choice.	He	117	Gehringer	0	TRUE	Heckel	14	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:68	At the bar, Condrey and Lindstrom met. The place is the first stop on the way to the park. When a question related to growing and unpacking flowers arose, he offered a professional opinion.	he	155	Condrey	12	FALSE	Lindstrom	24	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:69	At the evening language class, Black and Foust encountered each other. All the group members have the freedom to get together. When a question related to assisting brands by performing a variety of clerical functions arose, he offered a professional opinion.	he	224	Black	31	FALSE	Foust	41	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:70	Baylis and Carolan met at the cafe. People ca n't be too disappointed at the spot for cheap coffee. When a question related to managing goods in a company arose, he offered a professional opinion.	he	162	Baylis	0	FALSE	Carolan	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:71	At the gallery, Keele and Forrester encountered each other. In the museum there are paintings and paintings of people's lives. Ze reflected on whether controlling the exterior of an aircraft by operating its directional flight controls for a living was a good career choice.	Ze	127	Keele	16	TRUE	Forrester	26	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:72	At the group vacation, Gregson and Coryell met. The tour is also the longest walk on the tour. When a question related to patrolling merchandise when it arrives at the land arose, he offered a professional opinion.	he	180	Gregson	23	TRUE	Coryell	35	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:73	Ji and Bohannon bumped into each other at the business meet. It is being held to commemorate the 70's and 80's people. When a question related to managing goods in a company arose, he offered a professional opinion.	he	181	Ji	0	FALSE	Bohannon	7	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:74	Shrout and Rahe bumped into each other at the subway. Please note that the bus routes for each vehicle are subject to change while they are in operation. She pondered whether choosing preparing and reporting the beach on television as a career was a wise decision.	She	154	Shrout	0	FALSE	Rahe	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:75	Woosley and Breuer encountered each other at the networking event. It has been said that all the different cultural events can be fun! When a question related to preparing and reporting the beach on television arose, ze offered a professional opinion.	ze	217	Woosley	0	TRUE	Breuer	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:76	Whittier and Gish met at the charity run. The games are a lot of fun. He reflected on whether controlling the pool of an aircraft by using its directional flight controls for a living was a good career choice.	He	70	Whittier	0	TRUE	Gish	13	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:77	Galeas and Scheerer bumped into each other at the local talk. It is being held to commemorate the 70's and 80's people. She pondered whether choosing preparing food for others in a building as a career was a wise decision.	She	120	Galeas	0	TRUE	Scheerer	11	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:78	Hegg and Bethune met at the piano class. Classes take place every week at the downtown campus. When a question related to controlling the exterior of an aircraft by operating its directional flight controls arose, she offered a professional opinion.	she	214	Hegg	0	FALSE	Bethune	9	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:79	Gorham and Lobato met at the museum. The museum has art exhibitions sometimes. When a question related to controlling the pool of an aircraft by using its directional flight controls arose, ze offered a professional opinion.	ze	190	Gorham	0	FALSE	Lobato	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:80	Silvis and Westberry bumped into each other at the park. The park is super crowded. When a question related to overseeing the management of eyes' accessories and travel bricks arose, he offered a professional opinion.	he	183	Silvis	0	TRUE	Westberry	11	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:81	Betts and Peterman met at the school sports event. The festival is run by the United Methodist Church. When a question related to giving items in a university arose, she offered a professional opinion.	she	166	Betts	0	TRUE	Peterman	10	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:82	"Chasteen and Demoss encountered each other at the birthday party. The party is a ""pony - house holiday"" in which young people celebrate together by eating chocolate and drinking champagne at the same time. When a question related to designing bread and houses arose, she offered a professional opinion."	she	267	Chasteen	0	FALSE	Demoss	13	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:83	At the cafe, Allmon and Wilkens encountered each other. The place is nice. He pondered whether choosing patrolling pipes in court and giving legal advice as a career was a wise decision.	He	75	Allmon	13	FALSE	Wilkens	24	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:84	Self and Hutt met at the beach. The beach is just right, the ocean is n't too big, people and the sun are always just right. When a question related to working in lab and modeling clothes and accessories arose, she offered a professional opinion.	she	211	Self	0	FALSE	Hutt	9	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:85	At the high intensity class, Medeiros and Levario met. Classes take place every week at the downtown campus. She pondered whether choosing growing and unpacking flowers as a career was a wise decision.	She	109	Medeiros	29	TRUE	Levario	42	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:86	"Valadez and Winebrenner bumped into each other at the beer making classes. Classes have a special event called a ""Shuffle Jam"". She reflected on whether preparing food for others in a building for a living was a good career choice."	She	128	Valadez	0	FALSE	Winebrenner	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:87	Stamper and Creasey bumped into each other at the library. Just show up, book on the night, talk or do the next talk. When a question related to making bread and lectures in a aircraft arose, he offered a professional opinion.	he	192	Stamper	0	TRUE	Creasey	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:88	Agarwal and Askins bumped into each other at the bar. The coffee cake is quite good. When a question related to controlling the exterior of an aircraft by operating its directional flight controls arose, she offered a professional opinion.	she	204	Agarwal	0	FALSE	Askins	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:89	Donahue and Mccormack bumped into each other at the group vacation. The tour is an important part of the new generation. He reflected on whether patrolling pipes in court and giving legal advice for a living was a good career choice.	He	121	Donahue	0	FALSE	Mccormack	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:90	At the subway, Grubb and Cincotta encountered each other. Each public bus will have a fixed schedule. When a question related to repairing the water systems or orders arose, he offered a professional opinion.	he	174	Grubb	15	TRUE	Cincotta	25	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:91	Winner and Som met at the restaurant. Here, people can find someone to become friends with. They pondered whether choosing overseeing and treating problems with bricks as a career was a wise decision.	They	92	Winner	0	TRUE	Som	11	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:92	Raygoza and Egbert encountered each other at the school sports event. It is located in the basement of the Museum of Magic in Las Vegas, Nevada. Ze pondered whether choosing controlling the pool of an aircraft by using its directional flight controls as a career was a wise decision.	Ze	145	Raygoza	0	TRUE	Egbert	12	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:93	Monaco and Weisman encountered each other at the fitness class. A yoga class helps live a happier life. She pondered whether choosing controlling the exterior of an aircraft by operating its directional flight controls as a career was a wise decision.	She	104	Monaco	0	FALSE	Weisman	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:94	Orgeron and Hildebrand bumped into each other at the music festival. The event is available in English, French and Spanish for $ 10 -LRB- on Monday October 21st -RRB-. He reflected on whether working in lab and modeling clothes and accessories for a living was a good career choice.	He	168	Orgeron	0	FALSE	Hildebrand	12	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:95	Lemley and Cambra bumped into each other at the theater festival. The event is being held on Friday, July 8, 2018 at Mott Center. She reflected on whether repairing the water systems or orders for a living was a good career choice.	She	130	Lemley	0	FALSE	Cambra	11	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:96	Ledet and Pitcock bumped into each other at the sports bar. Here, people can find someone to become friends with. When a question related to patrolling problems professionally arose, he offered a professional opinion.	he	183	Ledet	0	FALSE	Pitcock	10	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:97	At the theater festival, Pillow and Palma encountered each other. It is located in the basement of the Museum of Magic in Las Vegas, Nevada. He reflected on whether repairing the water systems or orders for a living was a good career choice.	He	141	Pillow	25	FALSE	Palma	36	TRUE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:98	At the commuter bus, Toothman and Rezac encountered each other. Please note that the bus routes for each vehicle are subject to change while they are in operation. When a question related to preparing food for others in a building arose, he offered a professional opinion.	he	238	Toothman	21	TRUE	Rezac	34	FALSE	none
kitmus/background-inference-real-wordfict/subtask_2_ents/task-text-only/train:99	At the book store, Swiney and Peasley encountered each other. It is a great way to stay organized for the first time! She reflected on whether assisting brands by performing a variety of clerical functions for a living was a good career choice.	She	118	Swiney	19	TRUE	Peasley	30	FALSE	none
