ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
kitmus/background-train/subtask_2_ents/full-text/train:17	Dorfman is a veterinary doctor. Golightly is a judge. At the museum tour, Golightly and Dorfman encountered each other. The museum has no such thing as free entry. When a question related to looking after sick animals by practicing veterinary medicine arose, they offered a professional opinion.	they	259	Golightly	74	FALSE	Dorfman	88	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:18	Smitherman is a manager. Barnwell is an office clerk. Barnwell and Smitherman met at the cafe. The atmosphere was nice. She reflected on whether managing people in a company for a living was a good career choice.	She	120	Barnwell	54	FALSE	Smitherman	67	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:19	Rolling is a traffic warden. Frasure is a food preparation worker. At the retreat, Frasure and Rolling met. The party is sponsored by the Patriots. He pondered whether choosing cleaning the kitchen area at restaurants as a career was a wise decision.	He	148	Frasure	83	TRUE	Rolling	95	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:20	Quintal is an office clerk. Doherty is a lawyer. Doherty and Quintal met at the retreat. The party is the best place to see the first of the season after winning the last four and getting to watch all six for the same reason. She pondered whether choosing defending people in court and giving legal advice as a career was a wise decision.	She	226	Doherty	49	TRUE	Quintal	61	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:21	Mccool is a researcher. Blanton is a traffic warden. At the street fair, Blanton and Mccool met. The event is being held on Friday, July 8, 2018 at Mott Center. When a question related to patrolling areas to check that people do not park in the wrong place arose, she offered a professional opinion.	she	264	Blanton	73	TRUE	Mccool	85	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:22	Tabb is a pilot. Barlett is a judge. Tabb and Barlett bumped into each other at the crossfit class. The classes are structured for beginners, and in some cases for people who wish to learn more or have more time. She pondered whether choosing deciding cases in a law court as a career was a wise decision.	She	213	Tabb	37	FALSE	Barlett	46	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:23	Blood is a secretary. Branum is a journalist. At the museum tour, Branum and Blood met. Museums have free exhibitions. He reflected on whether typing letters and keeping records for a company for a living was a good career choice.	He	119	Branum	66	FALSE	Blood	77	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:24	Quimby is a janitor. Kwak is a factory worker. Kwak and Quimby encountered each other at the street fair. The event is free and open to all people. He reflected on whether working in a factory for a living was a good career choice.	He	148	Kwak	47	TRUE	Quimby	56	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:25	Hymes is an office clerk. Largent is a firefighter. Largent and Hymes encountered each other at the boardwalk arcade. A lot of games have many different endings. He pondered whether choosing assisting organizations by performing a variety of clerical functions as a career was a wise decision.	He	162	Largent	52	FALSE	Hymes	64	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:26	Roten is a janitor. Buitrago is a pilot. Roten and Buitrago met at the cafe. Here, people can find someone to become friends with. He pondered whether choosing cleaning and maintaining buildings professionally as a career was a wise decision.	He	131	Roten	41	TRUE	Buitrago	51	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:27	Hashimoto is a researcher. Beech is a factory worker. At the high intensity class, Hashimoto and Beech encountered each other. The classes teach the same number of skills expected in a business class. They reflected on whether working in a factory for a living was a good career choice.	They	201	Hashimoto	83	FALSE	Beech	97	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:28	Squier is a lawyer. Pellerin is a veterinary doctor. Squier and Pellerin encountered each other at the wine tasting. The staff is attentive and friendly. It's nice that they had a nice view of the area. When a question related to defending people in court and giving legal advice arose, he offered a professional opinion.	he	287	Squier	53	TRUE	Pellerin	64	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:29	Siguenza is a bus driver. Leinbach is a lawyer. Leinbach and Siguenza bumped into each other at the alumni event. It is held in the South - west of Glasgow at 10 pm and ends at 3 pm. They reflected on whether driving buses for a living was a good career choice.	They	183	Leinbach	48	FALSE	Siguenza	61	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:30	Elser is a secretary. Weinberg is a bus driver. Weinberg and Elser encountered each other at the street fair. A lot of people participate in these events! When a question related to typing letters and keeping records for a company arose, ze offered a professional opinion.	ze	238	Weinberg	48	FALSE	Elser	61	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:31	Larochelle is a pilot. Hickey is a judge. Hickey and Larochelle bumped into each other at the gallery. The museum has no such thing as free entry. They reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	They	147	Hickey	42	FALSE	Larochelle	53	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:32	Manchester is an office clerk. Batista is a journalist. At the holiday party, Manchester and Batista met. The party is the best place to see the first of the season after winning the last four and getting to watch all six for the same reason. She reflected on whether assisting organizations by performing a variety of clerical functions for a living was a good career choice.	She	243	Manchester	78	TRUE	Batista	93	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:33	Hofmann is a hairdresser. Gilley is an accountant. Gilley and Hofmann met at the public park. The park is good. She pondered whether choosing cutting hair and giving it a new style as a career was a wise decision.	She	112	Gilley	51	FALSE	Hofmann	62	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:34	Lonergan is a journalist. Muntz is a dentist. Muntz and Lonergan met at the brewery tour. The tour is a partnership between the National Geographic Society and the National Science Foundation's Science Museum, which is an all - volunteers location. When a question related to making news reports in writing and television arose, she offered a professional opinion.	she	329	Muntz	46	FALSE	Lonergan	56	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:35	Rustad is a pilot. Farabaugh is a bus driver. Farabaugh and Rustad encountered each other at the gallery. The museum also has exhibitions with some very interesting archaeological places. She reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	She	188	Farabaugh	46	FALSE	Rustad	60	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:36	Kahn is a veterinary doctor. Bittle is a food preparation worker. At the business expo, Bittle and Kahn met. Participation is the best way is to get the most out of these festivals! She pondered whether choosing looking after sick animals by practicing veterinary medicine as a career was a wise decision.	She	182	Bittle	88	FALSE	Kahn	99	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:37	Yount is a dentist. Leclaire is a researcher. At the archery class, Yount and Leclaire encountered each other. The classes are structured for beginners, and in some cases for people who wish to learn more or have more time. When a question related to doing research in a research lab arose, ze offered a professional opinion.	ze	291	Yount	68	FALSE	Leclaire	78	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:38	Lavallee is a hairdresser. Hunte is a manager. Hunte and Lavallee bumped into each other at the archery class. Classes use tasks which are very common and have multiple modules. He reflected on whether managing people in a company for a living was a good career choice.	He	178	Hunte	47	TRUE	Lavallee	57	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:39	Smithers is a bus driver. Ankrom is a pilot. At the club, Ankrom and Smithers met. The coffee tastes good. He reflected on whether driving buses for a living was a good career choice.	He	107	Ankrom	58	FALSE	Smithers	69	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:40	Taulbee is an accountant. Vandermark is a hairdresser. At the specialty retail store, Vandermark and Taulbee met. The market is open to all genders and ages. Ze pondered whether choosing cutting hair and giving it a new style as a career was a wise decision.	Ze	158	Vandermark	86	TRUE	Taulbee	101	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:41	Matheny is a factory worker. Boudreau is a janitor. Matheny and Boudreau bumped into each other at the networking event. These events and events help the local community become more active, and the whole community grows through these programs. He reflected on whether cleaning and maintaining buildings professionally for a living was a good career choice.	He	244	Matheny	52	FALSE	Boudreau	64	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:42	Deloatch is a researcher. Chambliss is an office clerk. Chambliss and Deloatch met at the business expo. Many of the events are very popular in the city. When a question related to doing research in a research lab arose, she offered a professional opinion.	she	221	Chambliss	56	FALSE	Deloatch	70	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:43	Palomo is a dentist. Wolfer is a secretary. At the commuter bus, Wolfer and Palomo encountered each other. Each public bus will have a fixed schedule. She reflected on whether typing letters and keeping records for a company for a living was a good career choice.	She	151	Wolfer	65	TRUE	Palomo	76	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:44	Siegler is a traffic warden. Loney is an accountant. At the social community gathering, Siegler and Loney met. It is important to work together. He pondered whether choosing working with the money and accounts of a company as a career was a wise decision.	He	145	Siegler	88	FALSE	Loney	100	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:45	Darland is a firefighter. Mcmenamin is a judge. Mcmenamin and Darland met at the paintball courses. It's a huge place! When a question related to putting out fires arose, ze offered a professional opinion.	ze	171	Mcmenamin	48	FALSE	Darland	62	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:46	Boatwright is a pilot. Dossett is a real estate agent. Boatwright and Dossett bumped into each other at the volunteer work. It is nice to take time out of the busy schedules and give something back to the community. He reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	He	216	Boatwright	55	TRUE	Dossett	70	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:47	Gilkey is a bus driver. Moffat is a pilot. Gilkey and Moffat met at the street fair. It has been said that all the different cultural events can be fun! When a question related to driving buses arose, he offered a professional opinion.	he	201	Gilkey	43	TRUE	Moffat	54	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:48	Kruger is a veterinary doctor. Shaver is a journalist. At the specialty retail store, Kruger and Shaver encountered each other. The market is a big source of income for many people. When a question related to looking after sick animals by practicing veterinary medicine arose, they offered a professional opinion.	they	277	Kruger	86	TRUE	Shaver	97	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:49	Ikeda is a journalist. Juergens is a factory worker. At the volunteer work, Juergens and Ikeda met. The best part is that the opportunities for fun and fun are always there in volunteering. He reflected on whether making news reports in writing and television for a living was a good career choice.	He	190	Juergens	76	FALSE	Ikeda	89	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:50	Delafuente is a researcher. Foote is a judge. Delafuente and Foote encountered each other at the networking event. The festival is run by the United Methodist Church. When a question related to doing research in a research lab arose, she offered a professional opinion.	she	234	Delafuente	46	TRUE	Foote	61	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:51	Sklar is an office clerk. Trexler is a journalist. At the crossfit class, Trexler and Sklar encountered each other. Classes take place every week at the downtown campus. When a question related to making news reports in writing and television arose, she offered a professional opinion.	she	250	Trexler	74	TRUE	Sklar	86	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:52	Koepp is a researcher. Cleghorn is a janitor. Cleghorn and Koepp met at the gallery. The archives are used for the collection of some of the most famous treasures. He pondered whether choosing doing research in a research lab as a career was a wise decision.	He	164	Cleghorn	46	FALSE	Koepp	59	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:53	Ratcliff is a dentist. Ortis is a firefighter. Ratcliff and Ortis encountered each other at the design expo. The event is still scheduled at the end of May for a crowd of around 200. He pondered whether choosing putting out fires as a career was a wise decision.	He	183	Ratcliff	47	FALSE	Ortis	60	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:54	Alcott is a veterinary doctor. Yamada is an accountant. Alcott and Yamada bumped into each other at the local talk. It is being held to commemorate the 70's and 80's people. When a question related to looking after sick animals by practicing veterinary medicine arose, ey offered a professional opinion.	ey	269	Alcott	56	TRUE	Yamada	67	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:55	Sotomayor is a real estate agent. Bible is a lawyer. Sotomayor and Bible bumped into each other at the high intensity class. The class requires the students to read and comprehend the course material and understand the various topics. She reflected on whether making money from selling land for development for a living was a good career choice.	She	235	Sotomayor	53	TRUE	Bible	67	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:56	Givan is a librarian. Johannsen is a bus driver. Johannsen and Givan met at the design expo. The event is held at 4:30 p.m. Sunday at the Marriott Downtown Hotel in the Marriott Hotel. Admission is Free. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	204	Johannsen	49	FALSE	Givan	63	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:57	Bunton is a veterinary doctor. Burdick is a pilot. Burdick and Bunton met at the beach. The beach is full of birds. He pondered whether choosing controlling the flight of an aircraft by operating its directional flight controls as a career was a wise decision.	He	116	Burdick	51	TRUE	Bunton	63	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:58	Lu is a firefighter. Duren is a real estate agent. Lu and Duren encountered each other at the cafe. The other beverages served here are ok. When a question related to putting out fires arose, she offered a professional opinion.	she	192	Lu	51	TRUE	Duren	58	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:59	Hornback is an office clerk. Hoar is a manager. At the comic book expo, Hornback and Hoar encountered each other. Participation is the best way is to get the most out of these festivals! He reflected on whether assisting organizations by performing a variety of clerical functions for a living was a good career choice.	He	187	Hornback	72	TRUE	Hoar	85	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:60	Rascon is a dentist. Arana is a veterinary doctor. At the train, Rascon and Arana encountered each other. The original article stated that public transport had a fee. The public transport had free or reduced - cost parking. When a question related to fixing and treating problems with teeth arose, they offered a professional opinion.	they	298	Rascon	65	TRUE	Arana	76	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:61	Kornegay is a judge. Calleros is an office clerk. Calleros and Kornegay met at the bar. People ca n't be too disappointed at the spot for cheap coffee. She reflected on whether assisting organizations by performing a variety of clerical functions for a living was a good career choice.	She	152	Calleros	50	TRUE	Kornegay	63	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:62	Jeffs is a janitor. Simmonds is a bus driver. Simmonds and Jeffs encountered each other at the design expo. The event is still underway. When a question related to driving buses arose, he offered a professional opinion.	he	185	Simmonds	46	TRUE	Jeffs	59	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:63	Gathers is a manager. Castanon is a traffic warden. Castanon and Gathers met at the winery tour. The tours showcase the different activities that people can do. They reflected on whether managing people in a company for a living was a good career choice.	They	161	Castanon	52	FALSE	Gathers	65	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:64	Landreth is a librarian. Brumbaugh is a firefighter. At the alumni event, Brumbaugh and Landreth met. These events and events help the local community become more active, and the whole community grows through these programs. When a question related to putting out fires arose, she offered a professional opinion.	she	277	Brumbaugh	74	TRUE	Landreth	88	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:65	Wargo is a dentist. Theis is a janitor. Theis and Wargo encountered each other at the winery tour. The tour is also the longest walk on the tour. When a question related to cleaning and maintaining buildings professionally arose, she offered a professional opinion.	she	230	Theis	40	TRUE	Wargo	50	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:66	Haugen is a traffic warden. Beamer is an office clerk. At the social community gathering, Beamer and Haugen encountered each other. It is important to work together. She pondered whether choosing assisting organizations by performing a variety of clerical functions as a career was a wise decision.	She	166	Beamer	90	TRUE	Haugen	101	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:67	Howell is a judge. Melgar is a bus driver. Howell and Melgar encountered each other at the crossfit class. It's a huge place! He pondered whether choosing deciding cases in a law court as a career was a wise decision.	He	126	Howell	43	TRUE	Melgar	54	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:68	Rubalcaba is a food preparation worker. Ancheta is an office clerk. At the alumni event, Ancheta and Rubalcaba met. The main reason for visiting these places is to explore new areas of the city. He reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	He	195	Ancheta	89	FALSE	Rubalcaba	101	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:69	Kettle is an accountant. Beech is a judge. Kettle and Beech met at the wine tasting. There are a lot of vegetarian food options here. He pondered whether choosing deciding cases in a law court as a career was a wise decision.	He	134	Kettle	43	FALSE	Beech	54	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:70	Friedlander is a traffic warden. Fukuda is a food preparation worker. Fukuda and Friedlander encountered each other at the specialty retail store. Markets are full of surprises! Ey pondered whether choosing patrolling areas to check that people do not park in the wrong place as a career was a wise decision.	Ey	178	Fukuda	70	FALSE	Friedlander	81	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:71	Bartling is a traffic warden. Morillo is a factory worker. Bartling and Morillo met at the crossfit class. Classes often contain people that know how to the technology to access it. He reflected on whether patrolling areas to check that people do not park in the wrong place for a living was a good career choice.	He	182	Bartling	59	TRUE	Morillo	72	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:72	Gatson is a hairdresser. Dill is a librarian. Dill and Gatson met at the social community gathering. The service is what all the people have been working to do. He reflected on whether cutting hair and giving it a new style for a living was a good career choice.	He	161	Dill	46	FALSE	Gatson	55	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:73	Ragusa is a pilot. Nardi is a hairdresser. Nardi and Ragusa encountered each other at the social community gathering. The service is what all the people have been working to do. He reflected on whether cutting hair and giving it a new style for a living was a good career choice.	He	178	Nardi	43	TRUE	Ragusa	53	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:74	Hepworth is a librarian. Allard is a bus driver. Hepworth and Allard met at the commuter bus. People have different schedules. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	127	Hepworth	49	TRUE	Allard	62	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:75	Mickelsen is a lawyer. Vaca is a factory worker. At the business expo, Mickelsen and Vaca encountered each other. The main reason for visiting these places is to explore new areas of the city. She pondered whether choosing defending people in court and giving legal advice as a career was a wise decision.	She	193	Mickelsen	71	TRUE	Vaca	85	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:76	Hinrichs is a researcher. Sinha is a factory worker. Sinha and Hinrichs encountered each other at the local talk. A lot of people are always talking and eating together. She pondered whether choosing doing research in a research lab as a career was a wise decision.	She	170	Sinha	53	FALSE	Hinrichs	63	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:77	Flowers is a real estate agent. Hutcherson is a librarian. Flowers and Hutcherson bumped into each other at the networking event. The event is still scheduled at the end of May for a crowd of around 200. He reflected on whether making money from selling land for development for a living was a good career choice.	He	204	Flowers	59	TRUE	Hutcherson	71	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:78	Harford is a veterinary doctor. Doyon is a real estate agent. At the design expo, Harford and Doyon encountered each other. Participation is the best way is to get the most out of these festivals! When a question related to looking after sick animals by practicing veterinary medicine arose, he offered a professional opinion.	he	292	Harford	82	TRUE	Doyon	94	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:79	Orvis is a judge. Soucie is a veterinary doctor. At the volunteer work, Orvis and Soucie met. Volunteering also takes energy to work together to improve the health, environment, and economic well - being of our country. She reflected on whether looking after sick animals by practicing veterinary medicine for a living was a good career choice.	She	220	Orvis	72	FALSE	Soucie	82	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:80	Moynihan is a traffic warden. Mata is a lawyer. At the retreat, Mata and Moynihan met. The party is the best place to see the first of the season after winning the last four and getting to watch all six for the same reason. He reflected on whether patrolling areas to check that people do not park in the wrong place for a living was a good career choice.	He	224	Mata	64	FALSE	Moynihan	73	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:81	Haffner is a researcher. Kling is a firefighter. Haffner and Kling bumped into each other at the volunteer organization meet. Volunteering will bring confidence. She reflected on whether doing research in a research lab for a living was a good career choice.	She	162	Haffner	49	TRUE	Kling	61	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:82	Halton is a secretary. Rosenstein is a food preparation worker. Rosenstein and Halton bumped into each other at the club. The spot is located just a short walk away from the main park. He pondered whether choosing typing letters and keeping records for a company as a career was a wise decision.	He	185	Rosenstein	64	FALSE	Halton	79	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:83	Opitz is a lawyer. Drescher is a journalist. At the gallery, Drescher and Opitz met. This museum and art is what we need more of. When a question related to defending people in court and giving legal advice arose, he offered a professional opinion.	he	214	Drescher	61	FALSE	Opitz	74	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:84	Belew is a food preparation worker. Thurlow is a hairdresser. Thurlow and Belew bumped into each other at the archery class. The classes are structured for beginners, and in some cases for people who wish to learn more or have more time. When a question related to cleaning the kitchen area at restaurants arose, he offered a professional opinion.	he	313	Thurlow	62	FALSE	Belew	74	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:85	Lo is a veterinary doctor. Gott is a firefighter. Gott and Lo encountered each other at the club. The food here is very tasty. She reflected on whether looking after sick animals by practicing veterinary medicine for a living was a good career choice.	She	127	Gott	50	FALSE	Lo	59	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:86	Leffler is a janitor. Bobadilla is a bus driver. Leffler and Bobadilla met at the volunteer organization meet. With just a little help, people can create lasting relationships and get the most out of the time. When a question related to cleaning and maintaining buildings professionally arose, he offered a professional opinion.	he	294	Leffler	49	TRUE	Bobadilla	61	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:87	Espindola is an office clerk. Maxey is a dentist. Espindola and Maxey bumped into each other at the local talk. It is held in the South - west of Glasgow at 10 pm and ends at 3 pm. When a question related to assisting organizations by performing a variety of clerical functions arose, he offered a professional opinion.	he	285	Espindola	50	TRUE	Maxey	64	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:88	Spires is a librarian. Lehn is an accountant. Spires and Lehn bumped into each other at the local talk. Festivals are normally conducted as cultural events. She reflected on whether working with the money and accounts of a company for a living was a good career choice.	She	157	Spires	46	FALSE	Lehn	57	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:89	Loesch is a pilot. Wimbish is a traffic warden. At the museum tour, Loesch and Wimbish encountered each other. Museums have free exhibitions. She pondered whether choosing controlling the flight of an aircraft by operating its directional flight controls as a career was a wise decision.	She	142	Loesch	68	TRUE	Wimbish	79	FALSE	none
kitmus/background-train/subtask_2_ents/full-text/train:90	Maust is a secretary. Southworth is a researcher. At the social community gathering, Maust and Southworth encountered each other. We all live our lives trying to feed each other and the community. He pondered whether choosing doing research in a research lab as a career was a wise decision.	He	197	Maust	85	FALSE	Southworth	95	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:91	Proctor is an office clerk. Eckstein is a lawyer. At the holiday party, Eckstein and Proctor met. The party is going to be full. When a question related to assisting organizations by performing a variety of clerical functions arose, she offered a professional opinion.	she	233	Eckstein	72	FALSE	Proctor	85	TRUE	none
kitmus/background-train/subtask_2_ents/full-text/train:92	Heitzman is a veterinary doctor. Orgeron is a factory worker. Orgeron and Heitzman bumped into each other at the alumni event. A lot of people are always talking and eating together. He pondered whether choosing looking after sick animals by practicing veterinary medicine as a career was a wise decision.	He	183	Orgeron	62	FALSE	Heitzman	74	TRUE	none
