ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
kitmus/background-both/subtask_2_ents/full-text/train:13	The work of a bus driver is driving buses. Mallow is a food preparation worker. Sand is a bus driver. The work of a food preparation worker is cleaning the kitchen area at restaurants. Mallow and Sand met at the restaurant. The other beverages served here are ok. When a question related to cleaning the kitchen area at restaurants arose, ze offered a professional opinion.	ze	339	Mallow	185	TRUE	Sand	196	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:14	The work of a manager is managing people in a company. The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. Lindahl is a traffic warden. Calabro is a manager. Lindahl and Calabro bumped into each other at the open mic night. The event is free and open to all people. She reflected on whether patrolling areas to check that people do not park in the wrong place for a living was a good career choice.	She	316	Lindahl	208	TRUE	Calabro	220	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:15	Stoops is a dentist. Heeter is a manager. The work of a dentist is fixing and treating problems with teeth. The work of a manager is managing people in a company. At the volunteer organization meet, Heeter and Stoops encountered each other. To participate, the participants must have a working record. When a question related to managing people in a company arose, she offered a professional opinion.	she	365	Heeter	199	TRUE	Stoops	210	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:16	The work of a manager is managing people in a company. The work of a real estate agent is making money from selling land for development. Weatherby is a manager. Rishel is a real estate agent. Rishel and Weatherby encountered each other at the bar. The drinks are served on time. She pondered whether choosing managing people in a company as a career was a wise decision.	She	280	Rishel	193	FALSE	Weatherby	204	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:17	Eastburn is a journalist. The work of a librarian is working professionally in a library. Mehra is a librarian. The work of a journalist is making news reports in writing and television. At the improvisation class, Mehra and Eastburn met. The class has interesting sessions. He pondered whether choosing making news reports in writing and television as a career was a wise decision.	He	275	Mehra	215	FALSE	Eastburn	225	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:18	The work of a pilot is controlling the flight of an aircraft by operating its directional flight controls. The work of a food preparation worker is cleaning the kitchen area at restaurants. Mcculloch is a food preparation worker. Douthit is a pilot. Douthit and Mcculloch met at the hotel. The food here is very tasty. She reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	She	319	Douthit	250	FALSE	Mcculloch	262	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:19	The work of a real estate agent is making money from selling land for development. The work of a journalist is making news reports in writing and television. Lentz is a real estate agent. Merlo is a journalist. Lentz and Merlo bumped into each other at the brewery tour. The tour is not in its 20th year, unfortunately. When a question related to making money from selling land for development arose, ey offered a professional opinion.	ey	401	Lentz	211	TRUE	Merlo	221	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:20	Coney is a secretary. Grimsley is a janitor. The work of a secretary is typing letters and keeping records for a company. The work of a janitor is cleaning and maintaining buildings professionally. Coney and Grimsley met at the new year party. Some people are less interested in the party, others play up their personalities with random people to try to get in on the fun and be heard! Ze pondered whether choosing cleaning and maintaining buildings professionally as a career was a wise decision.	Ze	386	Coney	198	FALSE	Grimsley	208	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:21	Storck is a food preparation worker. The work of a secretary is typing letters and keeping records for a company. The work of a food preparation worker is cleaning the kitchen area at restaurants. Aldrete is a secretary. Storck and Aldrete met at the wedding. It is located in the basement of the Museum of Magic in Las Vegas, Nevada. When a question related to typing letters and keeping records for a company arose, she offered a professional opinion.	she	418	Storck	221	FALSE	Aldrete	232	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:22	Speranza is a hairdresser. The work of a hairdresser is cutting hair and giving it a new style. Hoisington is a manager. The work of a manager is managing people in a company. Speranza and Hoisington encountered each other at the new year party. The party is also filled by the band. When a question related to managing people in a company arose, he offered a professional opinion.	he	347	Speranza	176	FALSE	Hoisington	189	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:23	Morell is a real estate agent. The work of a librarian is working professionally in a library. The work of a real estate agent is making money from selling land for development. Nilsson is a librarian. Nilsson and Morell met at the volunteer organization meet. Please contact the organization during working hours to discuss the volunteering options. When a question related to working professionally in a library arose, he offered a professional opinion.	he	421	Nilsson	202	TRUE	Morell	214	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:24	Conaway is a secretary. Trahan is a hairdresser. The work of a secretary is typing letters and keeping records for a company. The work of a hairdresser is cutting hair and giving it a new style. At the yoga class, Conaway and Trahan met. The yoga class lasts for as long as the participants like. Ey pondered whether choosing typing letters and keeping records for a company as a career was a wise decision.	Ey	297	Conaway	214	TRUE	Trahan	226	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:25	The work of a judge is deciding cases in a law court. Lebeau is a secretary. Meserve is a judge. The work of a secretary is typing letters and keeping records for a company. Lebeau and Meserve met at the hotel. This place is in great shape, there are so many people here all enjoying their day and drinking the whole time. He pondered whether choosing typing letters and keeping records for a company as a career was a wise decision.	He	323	Lebeau	174	TRUE	Meserve	185	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:26	Custodio is a secretary. The work of a bus driver is driving buses. The work of a secretary is typing letters and keeping records for a company. Cumberland is a bus driver. Custodio and Cumberland encountered each other at the yoga class. The more people learn and practice yoga, the happier they will be with their life and career. When a question related to typing letters and keeping records for a company arose, ze offered a professional opinion.	ze	416	Custodio	173	TRUE	Cumberland	186	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:27	The work of a lawyer is defending people in court and giving legal advice. Delaluz is a lawyer. Hosler is a hairdresser. The work of a hairdresser is cutting hair and giving it a new style. Delaluz and Hosler encountered each other at the communal dining restaurant. One of the few spots for everyone. When a question related to cutting hair and giving it a new style arose, they offered a professional opinion.	they	375	Delaluz	190	FALSE	Hosler	202	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:28	The work of a lawyer is defending people in court and giving legal advice. Osornio is a lawyer. Godby is a traffic warden. The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. Godby and Osornio encountered each other at the charity run. The weather is nice for games today. She pondered whether choosing patrolling areas to check that people do not park in the wrong place as a career was a wise decision.	She	323	Godby	225	TRUE	Osornio	235	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:29	The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. Stocks is a traffic warden. Gier is a secretary. The work of a secretary is typing letters and keeping records for a company. Gier and Stocks bumped into each other at the museum tour. Museums have free exhibitions. He reflected on whether typing letters and keeping records for a company for a living was a good career choice.	He	318	Gier	228	TRUE	Stocks	237	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:30	The work of a secretary is typing letters and keeping records for a company. Cardona is a janitor. The work of a janitor is cleaning and maintaining buildings professionally. Myatt is a secretary. Myatt and Cardona bumped into each other at the charity run. It is a very relaxed atmosphere. They reflected on whether typing letters and keeping records for a company for a living was a good career choice.	They	291	Myatt	197	TRUE	Cardona	207	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:31	The work of a veterinary doctor is looking after sick animals by practicing veterinary medicine. Gadsden is a veterinary doctor. The work of a librarian is working professionally in a library. Bundy is a librarian. Bundy and Gadsden bumped into each other at the market. The market is a big source of income for many people. He reflected on whether working professionally in a library for a living was a good career choice.	He	325	Bundy	215	TRUE	Gadsden	225	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:32	Spray is a lawyer. The work of a lawyer is defending people in court and giving legal advice. The work of a dentist is fixing and treating problems with teeth. Falzone is a dentist. Spray and Falzone met at the dance class. Every class takes 7 to 13 minutes or more to become complete. He reflected on whether fixing and treating problems with teeth for a living was a good career choice.	He	286	Spray	182	FALSE	Falzone	192	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:33	The work of a factory worker is working in a factory. The work of a secretary is typing letters and keeping records for a company. Yeatts is a factory worker. Fetter is a secretary. At the restaurant, Yeatts and Fetter encountered each other. The other items that are great here are the coffee creamer. When a question related to typing letters and keeping records for a company arose, ey offered a professional opinion.	ey	386	Yeatts	201	FALSE	Fetter	212	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:34	Lindemann is a bus driver. The work of a firefighter is putting out fires. Seavey is a firefighter. The work of a bus driver is driving buses. Seavey and Lindemann met at the yoga class. The class discusses how to keep a correct composure for the next set of practice. When a question related to putting out fires arose, he offered a professional opinion.	he	321	Seavey	143	TRUE	Lindemann	154	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:35	The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. Orduna is a firefighter. The work of a firefighter is putting out fires. Bazemore is a traffic warden. Bazemore and Orduna bumped into each other at the yoga class. In the class, people have a quiet place to rest for three to two hours. When a question related to putting out fires arose, he offered a professional opinion.	he	391	Bazemore	205	FALSE	Orduna	218	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:36	The work of a manager is managing people in a company. Essary is a bus driver. The work of a bus driver is driving buses. Kelemen is a manager. Essary and Kelemen bumped into each other at the commuter bus. The public transports are public. She pondered whether choosing driving buses as a career was a wise decision.	She	241	Essary	144	TRUE	Kelemen	155	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:37	Fite is a secretary. Prins is a food preparation worker. The work of a food preparation worker is cleaning the kitchen area at restaurants. The work of a secretary is typing letters and keeping records for a company. Prins and Fite encountered each other at the restaurant. The staff is attentive and friendly. It's nice that they had a nice view of the area. She reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	She	360	Prins	217	TRUE	Fite	227	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:38	The work of a secretary is typing letters and keeping records for a company. Gildersleeve is a judge. Marini is a secretary. The work of a judge is deciding cases in a law court. At the volunteer organization meet, Gildersleeve and Marini encountered each other. Volunteering brings peace and happiness. He reflected on whether typing letters and keeping records for a company for a living was a good career choice.	He	304	Gildersleeve	215	FALSE	Marini	232	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:39	The work of a librarian is working professionally in a library. The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. Mallow is a traffic warden. Greenstein is a librarian. At the market, Greenstein and Mallow encountered each other. The market is still so volatile at this time of the year. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	340	Greenstein	236	TRUE	Mallow	251	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:40	The work of an office clerk is assisting organizations by performing a variety of clerical functions. Stallworth is an office clerk. The work of a bus driver is driving buses. Osburn is a bus driver. Osburn and Stallworth met at the bar. The place is nice. Ze pondered whether choosing assisting organizations by performing a variety of clerical functions as a career was a wise decision.	Ze	257	Osburn	200	FALSE	Stallworth	211	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:41	Stepanek is a judge. The work of a judge is deciding cases in a law court. The work of a librarian is working professionally in a library. Fuson is a librarian. Fuson and Stepanek encountered each other at the improvisation class. The class requires the students to read and comprehend the course material and understand the various topics. When a question related to deciding cases in a law court arose, they offered a professional opinion.	they	405	Fuson	161	FALSE	Stepanek	171	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:42	Wetmore is a judge. The work of a real estate agent is making money from selling land for development. The work of a judge is deciding cases in a law court. Kennison is a real estate agent. Wetmore and Kennison met at the wedding. A lot of people are always talking and eating together. She pondered whether choosing making money from selling land for development as a career was a wise decision.	She	287	Wetmore	190	FALSE	Kennison	202	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:43	The work of a librarian is working professionally in a library. The work of a janitor is cleaning and maintaining buildings professionally. Marrero is a janitor. Kowalsky is a librarian. At the dog park, Marrero and Kowalsky met. There is a lot of green. It really does n't matter where one looks! When a question related to working professionally in a library arose, he offered a professional opinion.	he	368	Marrero	204	FALSE	Kowalsky	216	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:44	Gerow is a dentist. Shivers is a hairdresser. The work of a hairdresser is cutting hair and giving it a new style. The work of a dentist is fixing and treating problems with teeth. Gerow and Shivers encountered each other at the community service day event. It is a place of faith. When a question related to fixing and treating problems with teeth arose, he offered a professional opinion.	he	356	Gerow	181	TRUE	Shivers	191	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:45	The work of a food preparation worker is cleaning the kitchen area at restaurants. Gephart is a food preparation worker. The work of a veterinary doctor is looking after sick animals by practicing veterinary medicine. Prather is a veterinary doctor. At the dog park, Gephart and Prather encountered each other. The park has a park toilet as well! He pondered whether choosing looking after sick animals by practicing veterinary medicine as a career was a wise decision.	He	347	Gephart	267	FALSE	Prather	279	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:46	Mixon is a dentist. The work of a dentist is fixing and treating problems with teeth. Kinkead is a firefighter. The work of a firefighter is putting out fires. Kinkead and Mixon encountered each other at the bar. The place is nice. He pondered whether choosing putting out fires as a career was a wise decision.	He	232	Kinkead	160	TRUE	Mixon	172	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:47	The work of a manager is managing people in a company. The work of a bus driver is driving buses. Nabors is a manager. Pizzi is a bus driver. At the communal dining restaurant, Pizzi and Nabors met. The place is nice. Ze reflected on whether driving buses for a living was a good career choice.	Ze	218	Pizzi	177	TRUE	Nabors	187	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:48	The work of a food preparation worker is cleaning the kitchen area at restaurants. The work of a librarian is working professionally in a library. Mccaffrey is a food preparation worker. Henn is a librarian. Henn and Mccaffrey encountered each other at the train. Public transports are affordable. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	298	Henn	208	TRUE	Mccaffrey	217	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:49	Hennis is a firefighter. The work of a dentist is fixing and treating problems with teeth. Gartland is a dentist. The work of a firefighter is putting out fires. At the photography class, Hennis and Gartland met. People should check out the classes online, it wo n't be boring! When a question related to fixing and treating problems with teeth arose, ey offered a professional opinion.	ey	352	Hennis	188	FALSE	Gartland	199	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:50	Balcom is a firefighter. The work of a firefighter is putting out fires. Emig is a manager. The work of a manager is managing people in a company. At the photography class, Emig and Balcom encountered each other. The class requires the students to read and comprehend the course material and understand the various topics. He pondered whether choosing putting out fires as a career was a wise decision.	He	323	Emig	173	FALSE	Balcom	182	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:51	Shearin is a researcher. Mo is a lawyer. The work of a lawyer is defending people in court and giving legal advice. The work of a researcher is doing research in a research lab. Shearin and Mo bumped into each other at the party. Some people are less interested in the party, others play up their personalities with random people to try to get in on the fun and be heard! She pondered whether choosing doing research in a research lab as a career was a wise decision.	She	372	Shearin	178	TRUE	Mo	190	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:52	Bardwell is a secretary. The work of a secretary is typing letters and keeping records for a company. Shao is a traffic warden. The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. At the wedding, Bardwell and Shao encountered each other. The festival is run by the United Methodist Church. When a question related to patrolling areas to check that people do not park in the wrong place arose, she offered a professional opinion.	she	443	Bardwell	246	FALSE	Shao	259	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:53	Sandquist is a judge. The work of a judge is deciding cases in a law court. House is a lawyer. The work of a lawyer is defending people in court and giving legal advice. Sandquist and House encountered each other at the pool party. The party is also filled by the band. She reflected on whether deciding cases in a law court for a living was a good career choice.	She	270	Sandquist	170	TRUE	House	184	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:54	The work of a pilot is controlling the flight of an aircraft by operating its directional flight controls. Villa is a pilot. Farquhar is a hairdresser. The work of a hairdresser is cutting hair and giving it a new style. At the rideshare, Farquhar and Villa encountered each other. The public transport can move at all times without interruption. He reflected on whether cutting hair and giving it a new style for a living was a good career choice.	He	347	Farquhar	239	TRUE	Villa	252	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:55	The work of a factory worker is working in a factory. Smallwood is a factory worker. The work of a real estate agent is making money from selling land for development. Stickney is a real estate agent. At the gallery opening event, Smallwood and Stickney met. The event is still scheduled at the end of May for a crowd of around 200. He reflected on whether making money from selling land for development for a living was a good career choice.	He	333	Smallwood	231	FALSE	Stickney	245	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:56	Fralick is a hairdresser. The work of a dentist is fixing and treating problems with teeth. The work of a hairdresser is cutting hair and giving it a new style. Maiorano is a dentist. Fralick and Maiorano bumped into each other at the group vacation. The tour is sponsored by the CAA, an advocacy group that's been campaigning to get schools to make changes to the Pledge of Allegiance. Last year, a federal judge ordered schools to end the practice. They reflected on whether fixing and treating problems with teeth for a living was a good career choice.	They	451	Fralick	184	FALSE	Maiorano	196	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:57	Falvey is a pilot. The work of a pilot is controlling the flight of an aircraft by operating its directional flight controls. The work of a journalist is making news reports in writing and television. Kincheloe is a journalist. Falvey and Kincheloe met at the train. The public buses come equipped with the same service options as trains. She reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	She	339	Falvey	228	TRUE	Kincheloe	239	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:58	Nath is a lawyer. The work of a lawyer is defending people in court and giving legal advice. Akers is a hairdresser. The work of a hairdresser is cutting hair and giving it a new style. At the private club, Akers and Nath met. The coffee cake is quite good. She reflected on whether defending people in court and giving legal advice for a living was a good career choice.	She	258	Akers	207	FALSE	Nath	217	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:59	The work of a hairdresser is cutting hair and giving it a new style. Sperber is a hairdresser. Mell is a bus driver. The work of a bus driver is driving buses. Sperber and Mell met at the hotel. The other items that are great here are the coffee creamer. She reflected on whether driving buses for a living was a good career choice.	She	255	Sperber	160	FALSE	Mell	172	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:60	Leathers is an accountant. The work of an accountant is working with the money and accounts of a company. Mandeville is a judge. The work of a judge is deciding cases in a law court. Mandeville and Leathers met at the brewery tour. The tour is coming along in several interesting ways. He pondered whether choosing deciding cases in a law court as a career was a wise decision.	He	286	Mandeville	183	TRUE	Leathers	198	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:61	The work of a veterinary doctor is looking after sick animals by practicing veterinary medicine. Putney is a manager. The work of a manager is managing people in a company. Dasilva is a veterinary doctor. Dasilva and Putney met at the yoga class. People around begin chanting an action which takes about 5 - 10 minutes. She reflected on whether looking after sick animals by practicing veterinary medicine for a living was a good career choice.	She	320	Dasilva	205	TRUE	Putney	217	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:62	The work of a dentist is fixing and treating problems with teeth. Acharya is a dentist. The work of a janitor is cleaning and maintaining buildings professionally. Stickler is a janitor. Acharya and Stickler bumped into each other at the community service day event. The community is a small group that engages at the community level to achieve great social and cultural well - being. He pondered whether choosing cleaning and maintaining buildings professionally as a career was a wise decision.	He	385	Acharya	187	FALSE	Stickler	199	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:63	Albrecht is a dentist. The work of a dentist is fixing and treating problems with teeth. Trammel is a pilot. The work of a pilot is controlling the flight of an aircraft by operating its directional flight controls. Trammel and Albrecht bumped into each other at the job fair. Many of the events are very popular in the city. He reflected on whether fixing and treating problems with teeth for a living was a good career choice.	He	326	Trammel	216	FALSE	Albrecht	228	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:64	Gerdes is a manager. The work of a manager is managing people in a company. Hamada is a journalist. The work of a journalist is making news reports in writing and television. Hamada and Gerdes met at the gallery opening event. A large number of people attend these events. When a question related to managing people in a company arose, he offered a professional opinion.	he	336	Hamada	175	FALSE	Gerdes	186	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:65	Farrior is a veterinary doctor. The work of a lawyer is defending people in court and giving legal advice. The work of a veterinary doctor is looking after sick animals by practicing veterinary medicine. Soe is a lawyer. At the gallery opening event, Farrior and Soe encountered each other. This event is to help make the community a better place. Ze reflected on whether defending people in court and giving legal advice for a living was a good career choice.	Ze	348	Farrior	251	FALSE	Soe	263	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:66	Roseboro is a food preparation worker. The work of a food preparation worker is cleaning the kitchen area at restaurants. Stillman is an accountant. The work of an accountant is working with the money and accounts of a company. At the volunteer organization meet, Stillman and Roseboro met. Volunteers can come to the city, visit a homeless center, have lunch, take a bite or watch a wildlife rescue in other city areas. When a question related to working with the money and accounts of a company arose, he offered a professional opinion.	he	504	Stillman	264	TRUE	Roseboro	277	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:67	The work of a real estate agent is making money from selling land for development. Cover is a real estate agent. The work of a librarian is working professionally in a library. Malecki is a librarian. Cover and Malecki bumped into each other at the art expo. The event is held at 4:30 p.m. Sunday at the Marriott Downtown Hotel in the Marriott Hotel. Admission is Free. He reflected on whether making money from selling land for development for a living was a good career choice.	He	370	Cover	201	TRUE	Malecki	211	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:68	The work of a food preparation worker is cleaning the kitchen area at restaurants. Foskey is a food preparation worker. Sass is a researcher. The work of a researcher is doing research in a research lab. At the open mic night, Foskey and Sass met. The event is being held on Friday, July 8, 2018 at Mott Center. When a question related to doing research in a research lab arose, he offered a professional opinion.	he	379	Foskey	227	FALSE	Sass	238	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:69	The work of a manager is managing people in a company. Mcniff is a traffic warden. The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. Bouma is a manager. At the art expo, Mcniff and Bouma encountered each other. The event is still underway. When a question related to managing people in a company arose, he offered a professional opinion.	he	355	Mcniff	222	FALSE	Bouma	233	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:70	Schwager is a food preparation worker. Quintana is a janitor. The work of a food preparation worker is cleaning the kitchen area at restaurants. The work of a janitor is cleaning and maintaining buildings professionally. Schwager and Quintana met at the wedding. It takes time to develop the cultural component of a event, particularly in an already huge city. When a question related to cleaning and maintaining buildings professionally arose, he offered a professional opinion.	he	445	Schwager	221	FALSE	Quintana	234	TRUE	none
kitmus/background-both/subtask_2_ents/full-text/train:71	Candler is a traffic warden. The work of a food preparation worker is cleaning the kitchen area at restaurants. The work of a traffic warden is patrolling areas to check that people do not park in the wrong place. Hook is a food preparation worker. At the local talk, Hook and Candler encountered each other. The event is held at 4:30 p.m. Sunday at the Marriott Downtown Hotel in the Marriott Hotel. Admission is Free. Ze reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	Ze	420	Hook	268	TRUE	Candler	277	FALSE	none
kitmus/background-both/subtask_2_ents/full-text/train:72	The work of a journalist is making news reports in writing and television. Pullins is a lawyer. The work of a lawyer is defending people in court and giving legal advice. Louissaint is a journalist. At the yoga class, Pullins and Louissaint met. Yoga starts with a sit - down pose and then gives a few minutes of relaxation and then returns later to more complicated exercises. When a question related to defending people in court and giving legal advice arose, he offered a professional opinion.	he	462	Pullins	218	TRUE	Louissaint	230	FALSE	none
