ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:10	Pires and Lonergan met at the wedding. It is being held to commemorate the 70's and 80's people. When a question related to aughuing ominly arose, she offered a professional opinion.	she	147	Pires	0	FALSE	Lonergan	10	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:11	At the food court, Kot and Mertes encountered each other. The atmosphere was nice. He pondered whether choosing haping beeely as a career was a wise decision.	He	83	Kot	19	FALSE	Mertes	27	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:12	At the school sports event, Lett and Shrewsbury met. The festival is run by the United Methodist Church. When a question related to ecroviding vergadously arose, he offered a professional opinion.	he	162	Lett	28	TRUE	Shrewsbury	37	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:13	Dasilva and Kennell met at the walking tour. The tour is a very exciting one for fans in Japan. When a question related to glidetting cobaly arose, ze offered a professional opinion.	ze	148	Dasilva	0	TRUE	Kennell	12	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:14	Ortman and Croxton bumped into each other at the beach. There is another side of the ocean, in the form of a beach known as a' Pill Road'. She reflected on whether enaphying exarootily for a living was a good career choice.	She	139	Ortman	0	TRUE	Croxton	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:15	At the bike tour, Requena and Stonebraker encountered each other. The tour is limited to ten spots a day. When a question related to monesing eushly arose, she offered a professional opinion.	she	156	Requena	18	TRUE	Stonebraker	30	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:16	Blunt and Hermosillo encountered each other at the dance class. The classes usually begin before work. She pondered whether choosing monesing eushly as a career was a wise decision.	She	103	Blunt	0	FALSE	Hermosillo	10	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:17	At the comic book expo, Begaye and Dimarco met. A large number of people attend these events. He pondered whether choosing haping beeely as a career was a wise decision.	He	94	Begaye	24	FALSE	Dimarco	35	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:18	Hankinson and Traylor met at the rock climbing gym. After doing some exercise, it is recommended to go home, take a hot shower and give the body some rest. She reflected on whether glidetting cobaly for a living was a good career choice.	She	156	Hankinson	0	FALSE	Traylor	14	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:19	Millette and Holliman bumped into each other at the job fair. The event is still underway. When a question related to nolcaplating birjuly arose, ey offered a professional opinion.	ey	146	Millette	0	TRUE	Holliman	13	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:20	Bax and Gay met at the gallery opening event. The festival is run by the United Methodist Church. Ze pondered whether choosing acmastatting rigeorly as a career was a wise decision.	Ze	98	Bax	0	FALSE	Gay	8	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:21	Stachowiak and Dehaan met at the crossfit class. Each session teaches a different theme. When a question related to aughuing ominly arose, she offered a professional opinion.	she	139	Stachowiak	0	FALSE	Dehaan	15	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:22	Hetherington and Williamson encountered each other at the gallery opening event. These events and events help the local community become more active, and the whole community grows through these programs. When a question related to monesing eushly arose, he offered a professional opinion.	he	254	Hetherington	0	FALSE	Williamson	17	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:23	Reimer and Staff met at the bike tour. The tour is expected to run for the weekend of March 13 through 22. Tickets are $ 13 minimum, $ 16 per person for those ages 13 - 19. When a question related to drospiancing ghordly arose, he offered a professional opinion.	he	228	Reimer	0	TRUE	Staff	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:24	At the rideshare, Spano and Carrion met. Public transport is environmentally sustainable. Ey pondered whether choosing aughuing ominly as a career was a wise decision.	Ey	90	Spano	18	TRUE	Carrion	28	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:25	Wenner and Timmerman met at the rock climbing gym. It's a small and fun place. He pondered whether choosing aughuing ominly as a career was a wise decision.	He	79	Wenner	0	TRUE	Timmerman	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:26	Mccoll and Deines encountered each other at the rideshare. The public transport can move at all times without interruption. When a question related to aughuing ominly arose, ze offered a professional opinion.	ze	174	Mccoll	0	TRUE	Deines	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:27	Burkett and Eldred encountered each other at the cooking class. It is easy to find and enjoy the classes. When a question related to axtactifying sethourdorly arose, they offered a professional opinion.	they	166	Burkett	0	FALSE	Eldred	12	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:28	Nardi and Delaluz encountered each other at the animal shelter. With the time and resources available to volunteers, it may be easier to get started right away! She pondered whether choosing enaphying exarootily as a career was a wise decision.	She	161	Nardi	0	TRUE	Delaluz	10	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:29	Weibel and Alm bumped into each other at the volunteer organization meet. Volunteering brings peace and happiness. He reflected on whether aughuing ominly for a living was a good career choice.	He	115	Weibel	0	TRUE	Alm	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:30	Dubey and Call bumped into each other at the animal shelter. Volunteers can come to the city, visit a homeless center, have lunch, take a bite or watch a wildlife rescue in other city areas. They reflected on whether aughuing ominly for a living was a good career choice.	They	191	Dubey	0	TRUE	Call	10	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:31	Varnell and Holbert bumped into each other at the wedding. This is a very busy and demanding schedule for the members of the community. He reflected on whether drospiancing ghordly for a living was a good career choice.	He	136	Varnell	0	TRUE	Holbert	12	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:32	Mccain and Hollander met at the networking event. A lot of people are always talking and eating together. He reflected on whether sadliging hezly for a living was a good career choice.	He	106	Mccain	0	FALSE	Hollander	11	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:33	At the walking tour, Kuang and Worsham encountered each other. The tour is an essential part of a growing number of South African children entering the profession. When a question related to aughuing ominly arose, ey offered a professional opinion.	ey	214	Kuang	21	FALSE	Worsham	31	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:34	Leaver and Riccio met at the rideshare. Public transportation also includes safe - weather service. When a question related to ehemting smorbtly arose, he offered a professional opinion.	he	152	Leaver	0	TRUE	Riccio	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:35	Bosworth and Manansala bumped into each other at the rideshare. Transportation by subway takes a few minutes to walk about the city. When a question related to ehemting smorbtly arose, he offered a professional opinion.	he	185	Bosworth	0	FALSE	Manansala	13	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:36	Haight and Bunnell bumped into each other at the charity run. Many people enjoy sports in general but not some game like basketball, baseball and hockey in an indoor sport. She pondered whether choosing heuting riuly as a career was a wise decision.	She	173	Haight	0	TRUE	Bunnell	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:37	Cloyd and Greenman encountered each other at the walking tour. The tour is held in the small town of Boulogne, North Rhine - Westphalia. She reflected on whether glidetting cobaly for a living was a good career choice.	She	137	Cloyd	0	TRUE	Greenman	10	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:38	At the bike tour, Murrow and Daigle encountered each other. Tours show all the important places in a city. He reflected on whether aughuing ominly for a living was a good career choice.	He	107	Murrow	18	FALSE	Daigle	29	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:39	At the wedding, Waddell and Dasilva encountered each other. A lot of people are always talking and eating together. She pondered whether choosing drospiancing ghordly as a career was a wise decision.	She	116	Waddell	16	TRUE	Dasilva	28	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:40	Delcampo and Halter met at the dance class. Classes use tasks which are very common and have multiple modules. Ze pondered whether choosing tarming lourly as a career was a wise decision.	Ze	111	Delcampo	0	FALSE	Halter	13	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:41	Orgeron and Mcinnis encountered each other at the comic book expo. The main reason for visiting these places is to explore new areas of the city. When a question related to toncing ignaftedly arose, they offered a professional opinion.	they	199	Orgeron	0	FALSE	Mcinnis	12	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:42	Kight and Holsinger met at the crossfit class. Every class takes 7 to 13 minutes or more to become complete. She pondered whether choosing nolcaplating birjuly as a career was a wise decision.	She	109	Kight	0	FALSE	Holsinger	10	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:43	At the school sports event, Chenault and Paluch met. It takes time to develop the cultural component of a event, particularly in an already huge city. When a question related to drospiancing ghordly arose, he offered a professional opinion.	he	206	Chenault	28	FALSE	Paluch	41	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:44	Souther and Skeens encountered each other at the ski resort party. The party is usually a happy - go - lucky night, and the people at the party are also happy with each other. When a question related to sadliging hezly arose, he offered a professional opinion.	he	226	Souther	0	TRUE	Skeens	12	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:45	At the school sports event, Silberman and Avitia encountered each other. It is being held to commemorate the 70's and 80's people. He pondered whether choosing divolving accily as a career was a wise decision.	He	131	Silberman	28	FALSE	Avitia	42	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:46	Farnum and Grijalva encountered each other at the dance class. Classes use tasks which are very common and have multiple modules. He pondered whether choosing ehemting smorbtly as a career was a wise decision.	He	130	Farnum	0	TRUE	Grijalva	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:47	At the cooking class, Alcott and Olander met. Classes use tasks which are very common and have multiple modules. Ze reflected on whether heuting riuly for a living was a good career choice.	Ze	113	Alcott	22	TRUE	Olander	33	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:48	Macgregor and Raker encountered each other at the power yoga class. Yoga is best done in silence. She pondered whether choosing drospiancing ghordly as a career was a wise decision.	She	98	Macgregor	0	TRUE	Raker	14	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:49	At the bar crawl, Machin and Hornung met. The tour is expected to run for the weekend of March 13 through 22. Tickets are $ 13 minimum, $ 16 per person for those ages 13 - 19. When a question related to sadliging hezly arose, ey offered a professional opinion.	ey	226	Machin	18	FALSE	Hornung	29	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:50	At the bar crawl, Eaton and Speth encountered each other. The tour is an essential part of a growing number of South African children entering the profession. He pondered whether choosing ehemting smorbtly as a career was a wise decision.	He	159	Eaton	18	FALSE	Speth	28	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:51	Degen and Elledge bumped into each other at the open mic night. The festival is run by the United Methodist Church. She pondered whether choosing ecroviding vergadously as a career was a wise decision.	She	116	Degen	0	TRUE	Elledge	10	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:52	At the crossfit class, Mckinstry and Geller encountered each other. The classes usually begin before work. When a question related to enaphying exarootily arose, she offered a professional opinion.	she	162	Mckinstry	23	FALSE	Geller	37	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:53	Nealey and Stephenson encountered each other at the sports bar. The coffee tastes good. She reflected on whether toncing ignaftedly for a living was a good career choice.	She	88	Nealey	0	TRUE	Stephenson	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:54	At the theater festival, Bade and Spruill encountered each other. The event is still underway. He reflected on whether axtactifying sethourdorly for a living was a good career choice.	He	95	Bade	25	TRUE	Spruill	34	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:55	At the gallery, Bauman and Vreeland met. On the museum wall is a framed mosaic, made up of images of creatures from a world that we think were at least 200 million years. He reflected on whether nolcaplating birjuly for a living was a good career choice.	He	171	Bauman	16	FALSE	Vreeland	27	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:56	Tillery and Schoon bumped into each other at the commuter bus. The subway and streetcar routes generally go through downtown, so it's possible at any time that people could be waiting on another group of people on a regular bus. They reflected on whether sadliging hezly for a living was a good career choice.	They	229	Tillery	0	FALSE	Schoon	12	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:57	Belman and Hagerman met at the power yoga class. The yoga program provides support and encouragement. She reflected on whether mepuing cevely for a living was a good career choice.	She	102	Belman	0	TRUE	Hagerman	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:58	At the yoga class, Manahan and Vangundy met. The yoga class lasts for as long as the participants like. She reflected on whether clerarating degly for a living was a good career choice.	She	104	Manahan	19	FALSE	Vangundy	31	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:59	Till and Duenez met at the rock climbing gym. The gym is located in the same building as the famous Old Glory training ground. She reflected on whether heuting riuly for a living was a good career choice.	She	127	Till	0	FALSE	Duenez	9	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:60	Hillyard and Michaud met at the job fair. The event is being held on Friday, July 8, 2018 at Mott Center. He pondered whether choosing toncing ignaftedly as a career was a wise decision.	He	106	Hillyard	0	TRUE	Michaud	13	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:61	Westberry and Lemons met at the rideshare. The map shows the transportation by road; this version indicates that if people travel by road, public transport is free. She reflected on whether divolving accily for a living was a good career choice.	She	165	Westberry	0	TRUE	Lemons	14	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:62	Rohr and Catanese bumped into each other at the ski resort party. The party is free entry for everyone. He pondered whether choosing acmastatting rigeorly as a career was a wise decision.	He	104	Rohr	0	FALSE	Catanese	9	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:63	Polito and Simonetti bumped into each other at the halloweeen party. The party is also filled by the band. He reflected on whether sadliging hezly for a living was a good career choice.	He	107	Polito	0	FALSE	Simonetti	11	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:64	Blackwood and Schroer met at the gallery. The museum has art exhibitions sometimes. When a question related to monesing eushly arose, he offered a professional opinion.	he	134	Blackwood	0	FALSE	Schroer	14	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:65	At the gallery, Ridder and Cardinale encountered each other. The museum has a history museum and also an aquarium. Ze reflected on whether clerarating degly for a living was a good career choice.	Ze	115	Ridder	16	FALSE	Cardinale	27	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:66	At the bike tour, Cron and Woodhouse met. The tour is sponsored by the CAA, an advocacy group that's been campaigning to get schools to make changes to the Pledge of Allegiance. Last year, a federal judge ordered schools to end the practice. When a question related to sparluing gobewly arose, he offered a professional opinion.	he	294	Cron	18	TRUE	Woodhouse	27	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:67	Cleghorn and Speegle bumped into each other at the food court. The spot is located just a short walk away from the main park. He reflected on whether nolcaplating birjuly for a living was a good career choice.	He	126	Cleghorn	0	TRUE	Speegle	13	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:68	At the beach, Mercado and Tham met. The beach is much cleaner than the most popular beach of the city. When a question related to ecroviding vergadously arose, he offered a professional opinion.	he	160	Mercado	14	FALSE	Tham	26	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:69	At the food court, Kirschner and Mcgraw encountered each other. It is a quiet spot to hang out, it would definitely leave people satisfied. When a question related to monesing eushly arose, he offered a professional opinion.	he	190	Kirschner	19	FALSE	Mcgraw	33	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:70	Lambrecht and Orlowski met at the crossfit class. Classes take place every week at the downtown campus. When a question related to acmastatting rigeorly arose, he offered a professional opinion.	he	160	Lambrecht	0	FALSE	Orlowski	14	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:71	At the car show, Harpe and Reta encountered each other. The event is held at 4:30 p.m. Sunday at the Marriott Downtown Hotel in the Marriott Hotel. Admission is Free. Ze reflected on whether glidetting cobaly for a living was a good career choice.	Ze	167	Harpe	17	TRUE	Reta	27	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:72	At the rideshare, Shropshire and Northcutt met. The public transports are public. When a question related to clerarating degly arose, he offered a professional opinion.	he	134	Shropshire	18	TRUE	Northcutt	33	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:73	Fackler and Curiel bumped into each other at the volunteer organization meet. Volunteering is fun, especially when one is part of a nice group. When a question related to acmastatting rigeorly arose, he offered a professional opinion.	he	200	Fackler	0	FALSE	Curiel	12	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:74	Mull and Acton bumped into each other at the wedding. The event is available in English, French and Spanish for $ 10 -LRB- on Monday October 21st -RRB-. She pondered whether choosing mepuing cevely as a career was a wise decision.	She	153	Mull	0	FALSE	Acton	9	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:75	Ke and Partida encountered each other at the comic book expo. It has been said that all the different cultural events can be fun! When a question related to mepuing cevely arose, ze offered a professional opinion.	ze	179	Ke	0	TRUE	Partida	7	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:76	Dubon and Mckernan met at the book club. Book clubs help expand social circles. He reflected on whether ehemting smorbtly for a living was a good career choice.	He	80	Dubon	0	TRUE	Mckernan	10	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:77	Curley and Archuleta bumped into each other at the gallery. The archives are used for the collection of some of the most famous treasures. She pondered whether choosing tarming lourly as a career was a wise decision.	She	139	Curley	0	TRUE	Archuleta	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:78	Witman and Gathers met at the job fair. It takes time to develop the cultural component of a event, particularly in an already huge city. When a question related to glidetting cobaly arose, she offered a professional opinion.	she	190	Witman	0	FALSE	Gathers	11	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:79	Mccubbin and Conners met at the stadium. There is a lot of space to play games here. When a question related to ehemting smorbtly arose, ze offered a professional opinion.	ze	137	Mccubbin	0	FALSE	Conners	13	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:80	Barboza and Cuadra bumped into each other at the yoga class. People around begin chanting an action which takes about 5 - 10 minutes. When a question related to drospiancing ghordly arose, he offered a professional opinion.	he	189	Barboza	0	TRUE	Cuadra	12	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:81	Grigoryan and Dauria met at the walking tour. In a tour, people just grab a ticket and sit beside an excited tourist! When a question related to stuling filcently arose, she offered a professional opinion.	she	170	Grigoryan	0	TRUE	Dauria	14	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:82	Esch and Guidry encountered each other at the bike tour. Tours show all the important places in a city. When a question related to haping beeely arose, she offered a professional opinion.	she	152	Esch	0	FALSE	Guidry	9	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:83	At the crossfit class, Hoye and Haskins encountered each other. Classes use tasks which are very common and have multiple modules. He pondered whether choosing sparluing gobewly as a career was a wise decision.	He	131	Hoye	23	FALSE	Haskins	32	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:84	Stallworth and Pitcock met at the dance class. Each session teaches a different theme. When a question related to enaphying exarootily arose, she offered a professional opinion.	she	142	Stallworth	0	FALSE	Pitcock	15	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:85	At the cooking class, Earwood and Bombard met. Classes take place every week at the downtown campus. She pondered whether choosing ecroviding vergadously as a career was a wise decision.	She	101	Earwood	22	TRUE	Bombard	34	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:86	Spann and Odowd bumped into each other at the school reunion. This is a very busy and demanding schedule for the members of the community. She reflected on whether tarming lourly for a living was a good career choice.	She	139	Spann	0	FALSE	Odowd	10	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:87	Persad and Przybylski bumped into each other at the holiday party. The party is going to be full. When a question related to toncing ignaftedly arose, he offered a professional opinion.	he	151	Persad	0	TRUE	Przybylski	11	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:88	Holtzman and Schulz bumped into each other at the beach. The beach is full of birds. When a question related to glidetting cobaly arose, she offered a professional opinion.	she	137	Holtzman	0	FALSE	Schulz	13	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:89	Blakeman and Gerber bumped into each other at the rideshare. Many routes and public lanes will see changes and closures within the next year. He reflected on whether sparluing gobewly for a living was a good career choice.	He	142	Blakeman	0	FALSE	Gerber	13	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:90	At the wedding, Guzzo and Mccleery encountered each other. The event is still scheduled at the end of May for a crowd of around 200. When a question related to aughuing ominly arose, he offered a professional opinion.	he	183	Guzzo	16	TRUE	Mccleery	26	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:91	Mcintire and Galvan met at the school sports event. A large number of people attend these events. They pondered whether choosing divolving accily as a career was a wise decision.	They	98	Mcintire	0	TRUE	Galvan	13	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:92	Maier and Vitiello encountered each other at the walking tour. The tour is an important part of the new generation. Ze pondered whether choosing ehemting smorbtly as a career was a wise decision.	Ze	116	Maier	0	TRUE	Vitiello	10	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:93	Frazee and Steigerwald encountered each other at the fitness class. A yoga class helps live a happier life. She pondered whether choosing glidetting cobaly as a career was a wise decision.	She	108	Frazee	0	FALSE	Steigerwald	11	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:94	Brunetti and Rummel bumped into each other at the gallery opening event. The event is available in English, French and Spanish for $ 10 -LRB- on Monday October 21st -RRB-. He reflected on whether enaphying exarootily for a living was a good career choice.	He	172	Brunetti	0	FALSE	Rummel	13	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:95	Knaus and Schubert bumped into each other at the charity run. There is a lot of other play places on the map. She reflected on whether aughuing ominly for a living was a good career choice.	She	110	Knaus	0	FALSE	Schubert	10	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:96	Cordray and Margolis bumped into each other at the bar crawl. Tours help one discover the city. When a question related to axtactifying sethourdorly arose, he offered a professional opinion.	he	156	Cordray	0	FALSE	Margolis	12	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:97	At the charity run, Belew and Kunkle encountered each other. A lot of cool stuff and places to look for interesting artifacts and stuff nearby. He reflected on whether aughuing ominly for a living was a good career choice.	He	144	Belew	20	FALSE	Kunkle	30	TRUE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:98	At the theater festival, Painter and Haws encountered each other. The event is available in English, French and Spanish for $ 10 -LRB- on Monday October 21st -RRB-. When a question related to tarming lourly arose, he offered a professional opinion.	he	214	Painter	25	TRUE	Haws	37	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:99	At the ski resort party, Charest and Crumrine encountered each other. The party is also filled by the band. She reflected on whether monesing eushly for a living was a good career choice.	She	108	Charest	25	TRUE	Crumrine	37	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:100	Weng and Dingle encountered each other at the gallery opening event. The event is still scheduled at the end of May for a crowd of around 200. He pondered whether choosing axtactifying sethourdorly as a career was a wise decision.	He	143	Weng	0	TRUE	Dingle	9	FALSE	none
kitmus/background-inference-charfict-charfict/subtask_2_ents/task-text-only/train:101	At the cafe, Hartung and Meisner met. The drinks are served on time. They reflected on whether heuting riuly for a living was a good career choice.	They	69	Hartung	13	TRUE	Meisner	25	FALSE	none
