ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
kitmus/background-both/subtask_2_ents/task-text-only/train:28	Godby and Osornio encountered each other at the charity run. The weather is nice for games today. She pondered whether choosing patrolling areas to check that people do not park in the wrong place as a career was a wise decision.	She	98	Godby	0	TRUE	Osornio	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:29	Gier and Stocks bumped into each other at the museum tour. Museums have free exhibitions. He reflected on whether typing letters and keeping records for a company for a living was a good career choice.	He	90	Gier	0	TRUE	Stocks	9	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:30	Myatt and Cardona bumped into each other at the charity run. It is a very relaxed atmosphere. They reflected on whether typing letters and keeping records for a company for a living was a good career choice.	They	94	Myatt	0	TRUE	Cardona	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:31	Bundy and Gadsden bumped into each other at the market. The market is a big source of income for many people. He reflected on whether working professionally in a library for a living was a good career choice.	He	110	Bundy	0	TRUE	Gadsden	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:32	Spray and Falzone met at the dance class. Every class takes 7 to 13 minutes or more to become complete. He reflected on whether fixing and treating problems with teeth for a living was a good career choice.	He	104	Spray	0	FALSE	Falzone	10	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:33	At the restaurant, Yeatts and Fetter encountered each other. The other items that are great here are the coffee creamer. When a question related to typing letters and keeping records for a company arose, ey offered a professional opinion.	ey	204	Yeatts	19	FALSE	Fetter	30	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:34	Seavey and Lindemann met at the yoga class. The class discusses how to keep a correct composure for the next set of practice. When a question related to putting out fires arose, he offered a professional opinion.	he	178	Seavey	0	TRUE	Lindemann	11	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:35	Bazemore and Orduna bumped into each other at the yoga class. In the class, people have a quiet place to rest for three to two hours. When a question related to putting out fires arose, he offered a professional opinion.	he	186	Bazemore	0	FALSE	Orduna	13	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:36	Essary and Kelemen bumped into each other at the commuter bus. The public transports are public. She pondered whether choosing driving buses as a career was a wise decision.	She	97	Essary	0	TRUE	Kelemen	11	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:37	Prins and Fite encountered each other at the restaurant. The staff is attentive and friendly. It's nice that they had a nice view of the area. She reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	She	143	Prins	0	TRUE	Fite	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:38	At the volunteer organization meet, Gildersleeve and Marini encountered each other. Volunteering brings peace and happiness. He reflected on whether typing letters and keeping records for a company for a living was a good career choice.	He	125	Gildersleeve	36	FALSE	Marini	53	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:39	At the market, Greenstein and Mallow encountered each other. The market is still so volatile at this time of the year. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	119	Greenstein	15	TRUE	Mallow	30	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:40	Osburn and Stallworth met at the bar. The place is nice. Ze pondered whether choosing assisting organizations by performing a variety of clerical functions as a career was a wise decision.	Ze	57	Osburn	0	FALSE	Stallworth	11	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:41	Fuson and Stepanek encountered each other at the improvisation class. The class requires the students to read and comprehend the course material and understand the various topics. When a question related to deciding cases in a law court arose, they offered a professional opinion.	they	244	Fuson	0	FALSE	Stepanek	10	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:42	Wetmore and Kennison met at the wedding. A lot of people are always talking and eating together. She pondered whether choosing making money from selling land for development as a career was a wise decision.	She	97	Wetmore	0	FALSE	Kennison	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:43	At the dog park, Marrero and Kowalsky met. There is a lot of green. It really does n't matter where one looks! When a question related to working professionally in a library arose, he offered a professional opinion.	he	181	Marrero	17	FALSE	Kowalsky	29	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:44	Gerow and Shivers encountered each other at the community service day event. It is a place of faith. When a question related to fixing and treating problems with teeth arose, he offered a professional opinion.	he	175	Gerow	0	TRUE	Shivers	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:45	At the dog park, Gephart and Prather encountered each other. The park has a park toilet as well! He pondered whether choosing looking after sick animals by practicing veterinary medicine as a career was a wise decision.	He	97	Gephart	17	FALSE	Prather	29	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:46	Kinkead and Mixon encountered each other at the bar. The place is nice. He pondered whether choosing putting out fires as a career was a wise decision.	He	72	Kinkead	0	TRUE	Mixon	12	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:47	At the communal dining restaurant, Pizzi and Nabors met. The place is nice. Ze reflected on whether driving buses for a living was a good career choice.	Ze	76	Pizzi	35	TRUE	Nabors	45	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:48	Henn and Mccaffrey encountered each other at the train. Public transports are affordable. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	90	Henn	0	TRUE	Mccaffrey	9	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:49	At the photography class, Hennis and Gartland met. People should check out the classes online, it wo n't be boring! When a question related to fixing and treating problems with teeth arose, ey offered a professional opinion.	ey	190	Hennis	26	FALSE	Gartland	37	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:50	At the photography class, Emig and Balcom encountered each other. The class requires the students to read and comprehend the course material and understand the various topics. He pondered whether choosing putting out fires as a career was a wise decision.	He	176	Emig	26	FALSE	Balcom	35	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:51	Shearin and Mo bumped into each other at the party. Some people are less interested in the party, others play up their personalities with random people to try to get in on the fun and be heard! She pondered whether choosing doing research in a research lab as a career was a wise decision.	She	194	Shearin	0	TRUE	Mo	12	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:52	At the wedding, Bardwell and Shao encountered each other. The festival is run by the United Methodist Church. When a question related to patrolling areas to check that people do not park in the wrong place arose, she offered a professional opinion.	she	213	Bardwell	16	FALSE	Shao	29	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:53	Sandquist and House encountered each other at the pool party. The party is also filled by the band. She reflected on whether deciding cases in a law court for a living was a good career choice.	She	100	Sandquist	0	TRUE	House	14	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:54	At the rideshare, Farquhar and Villa encountered each other. The public transport can move at all times without interruption. He reflected on whether cutting hair and giving it a new style for a living was a good career choice.	He	126	Farquhar	18	TRUE	Villa	31	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:55	At the gallery opening event, Smallwood and Stickney met. The event is still scheduled at the end of May for a crowd of around 200. He reflected on whether making money from selling land for development for a living was a good career choice.	He	132	Smallwood	30	FALSE	Stickney	44	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:56	Fralick and Maiorano bumped into each other at the group vacation. The tour is sponsored by the CAA, an advocacy group that's been campaigning to get schools to make changes to the Pledge of Allegiance. Last year, a federal judge ordered schools to end the practice. They reflected on whether fixing and treating problems with teeth for a living was a good career choice.	They	267	Fralick	0	FALSE	Maiorano	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:57	Falvey and Kincheloe met at the train. The public buses come equipped with the same service options as trains. She reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	She	111	Falvey	0	TRUE	Kincheloe	11	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:58	At the private club, Akers and Nath met. The coffee cake is quite good. She reflected on whether defending people in court and giving legal advice for a living was a good career choice.	She	72	Akers	21	FALSE	Nath	31	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:59	Sperber and Mell met at the hotel. The other items that are great here are the coffee creamer. She reflected on whether driving buses for a living was a good career choice.	She	95	Sperber	0	FALSE	Mell	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:60	Mandeville and Leathers met at the brewery tour. The tour is coming along in several interesting ways. He pondered whether choosing deciding cases in a law court as a career was a wise decision.	He	103	Mandeville	0	TRUE	Leathers	15	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:61	Dasilva and Putney met at the yoga class. People around begin chanting an action which takes about 5 - 10 minutes. She reflected on whether looking after sick animals by practicing veterinary medicine for a living was a good career choice.	She	115	Dasilva	0	TRUE	Putney	12	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:62	Acharya and Stickler bumped into each other at the community service day event. The community is a small group that engages at the community level to achieve great social and cultural well - being. He pondered whether choosing cleaning and maintaining buildings professionally as a career was a wise decision.	He	198	Acharya	0	FALSE	Stickler	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:63	Trammel and Albrecht bumped into each other at the job fair. Many of the events are very popular in the city. He reflected on whether fixing and treating problems with teeth for a living was a good career choice.	He	110	Trammel	0	FALSE	Albrecht	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:64	Hamada and Gerdes met at the gallery opening event. A large number of people attend these events. When a question related to managing people in a company arose, he offered a professional opinion.	he	161	Hamada	0	FALSE	Gerdes	11	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:65	At the gallery opening event, Farrior and Soe encountered each other. This event is to help make the community a better place. Ze reflected on whether defending people in court and giving legal advice for a living was a good career choice.	Ze	127	Farrior	30	FALSE	Soe	42	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:66	At the volunteer organization meet, Stillman and Roseboro met. Volunteers can come to the city, visit a homeless center, have lunch, take a bite or watch a wildlife rescue in other city areas. When a question related to working with the money and accounts of a company arose, he offered a professional opinion.	he	276	Stillman	36	TRUE	Roseboro	49	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:67	Cover and Malecki bumped into each other at the art expo. The event is held at 4:30 p.m. Sunday at the Marriott Downtown Hotel in the Marriott Hotel. Admission is Free. He reflected on whether making money from selling land for development for a living was a good career choice.	He	169	Cover	0	TRUE	Malecki	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:68	At the open mic night, Foskey and Sass met. The event is being held on Friday, July 8, 2018 at Mott Center. When a question related to doing research in a research lab arose, he offered a professional opinion.	he	175	Foskey	23	FALSE	Sass	34	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:69	At the art expo, Mcniff and Bouma encountered each other. The event is still underway. When a question related to managing people in a company arose, he offered a professional opinion.	he	150	Mcniff	17	FALSE	Bouma	28	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:70	Schwager and Quintana met at the wedding. It takes time to develop the cultural component of a event, particularly in an already huge city. When a question related to cleaning and maintaining buildings professionally arose, he offered a professional opinion.	he	224	Schwager	0	FALSE	Quintana	13	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:71	At the local talk, Hook and Candler encountered each other. The event is held at 4:30 p.m. Sunday at the Marriott Downtown Hotel in the Marriott Hotel. Admission is Free. Ze reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	Ze	171	Hook	19	TRUE	Candler	28	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:72	At the yoga class, Pullins and Louissaint met. Yoga starts with a sit - down pose and then gives a few minutes of relaxation and then returns later to more complicated exercises. When a question related to defending people in court and giving legal advice arose, he offered a professional opinion.	he	263	Pullins	19	TRUE	Louissaint	31	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:73	Cusick and Williford bumped into each other at the museum tour. The archives are used for the collection of some of the most famous treasures. When a question related to cleaning and maintaining buildings professionally arose, he offered a professional opinion.	he	227	Cusick	0	FALSE	Williford	11	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:74	Tedesco and Silber bumped into each other at the market. The market is open to all genders and ages. She pondered whether choosing controlling the flight of an aircraft by operating its directional flight controls as a career was a wise decision.	She	101	Tedesco	0	FALSE	Silber	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:75	Barnard and Kulas encountered each other at the improvisation class. It's a huge place! When a question related to controlling the flight of an aircraft by operating its directional flight controls arose, ze offered a professional opinion.	ze	205	Barnard	0	TRUE	Kulas	12	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:76	Borjas and Lankford met at the theater festival. The festival is run by the United Methodist Church. He reflected on whether putting out fires for a living was a good career choice.	He	101	Borjas	0	TRUE	Lankford	11	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:77	Braud and Pouliot bumped into each other at the gallery opening event. It is being held to commemorate the 70's and 80's people. She pondered whether choosing assisting organizations by performing a variety of clerical functions as a career was a wise decision.	She	129	Braud	0	TRUE	Pouliot	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:78	Lees and Castiglione met at the brewery tour. The tour is also the longest walk on the tour. When a question related to cleaning the kitchen area at restaurants arose, she offered a professional opinion.	she	168	Lees	0	FALSE	Castiglione	9	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:79	Nicoll and Prestridge met at the food and drink festival. A large number of people attend these events. When a question related to putting out fires arose, ze offered a professional opinion.	ze	156	Nicoll	0	FALSE	Prestridge	11	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:80	Spano and Mccaulley bumped into each other at the private club. There are a lot of vegetarian food options here. When a question related to working professionally in a library arose, he offered a professional opinion.	he	183	Spano	0	TRUE	Mccaulley	10	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:81	Hartzell and Stuck met at the restaurant. There are a lot of vegetarian food options here. When a question related to working in a factory arose, she offered a professional opinion.	she	146	Hartzell	0	TRUE	Stuck	13	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:82	Locklear and Czerwinski encountered each other at the volunteer organization meet. Volunteering brings peace and happiness. When a question related to making news reports in writing and television arose, she offered a professional opinion.	she	204	Locklear	0	FALSE	Czerwinski	13	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:83	At the wedding, Tomlinson and Khalsa encountered each other. It is being held to commemorate the 70's and 80's people. He pondered whether choosing working with the money and accounts of a company as a career was a wise decision.	He	119	Tomlinson	16	FALSE	Khalsa	30	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:84	Hirsch and Crosley met at the bar. Located in the middle of a very busy area like the city, the surrounding street is quiet and peaceful. When a question related to patrolling areas to check that people do not park in the wrong place arose, she offered a professional opinion.	she	241	Hirsch	0	FALSE	Crosley	11	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:85	At the communal dining restaurant, Wyche and Appleman met. The food here has some of the best food in the city. She pondered whether choosing doing research in a research lab as a career was a wise decision.	She	112	Wyche	35	TRUE	Appleman	45	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:86	Drescher and Boulware bumped into each other at the school reunion. This is a very busy and demanding schedule for the members of the community. She reflected on whether assisting organizations by performing a variety of clerical functions for a living was a good career choice.	She	145	Drescher	0	FALSE	Boulware	13	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:87	Cervantes and Loftis bumped into each other at the public transport. The public transports are public. When a question related to deciding cases in a law court arose, he offered a professional opinion.	he	167	Cervantes	0	TRUE	Loftis	14	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:88	Neuhaus and Valero bumped into each other at the open mic night. The main reason for visiting these places is to explore new areas of the city. When a question related to cleaning the kitchen area at restaurants arose, she offered a professional opinion.	she	219	Neuhaus	0	FALSE	Valero	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:89	Cockrell and Just bumped into each other at the yoga class. Yoga is the best solution to all the problems related to stress. He reflected on whether working with the money and accounts of a company for a living was a good career choice.	He	125	Cockrell	0	FALSE	Just	13	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:90	At the market, Blizzard and Granberry encountered each other. The market helps people pay bills and deliver goods. When a question related to typing letters and keeping records for a company arose, he offered a professional opinion.	he	198	Blizzard	15	TRUE	Granberry	28	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:91	Applebee and Thiessen met at the dog park. The dogs here are lovely. They pondered whether choosing looking after sick animals by practicing veterinary medicine as a career was a wise decision.	They	69	Applebee	0	TRUE	Thiessen	13	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:92	Cureton and Heroux encountered each other at the restaurant. Located in the middle of a very busy area like the city, the surrounding street is quiet and peaceful. Ze pondered whether choosing putting out fires as a career was a wise decision.	Ze	164	Cureton	0	TRUE	Heroux	12	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:93	Kitzmiller and Colegrove encountered each other at the fitness class. A yoga class helps live a happier life. She pondered whether choosing cleaning the kitchen area at restaurants as a career was a wise decision.	She	110	Kitzmiller	0	FALSE	Colegrove	15	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:94	Rhymer and Whitesides bumped into each other at the new year party. The party is a chance at discovering and supporting the local economy, local businesses and local musicians. He reflected on whether patrolling areas to check that people do not park in the wrong place for a living was a good career choice.	He	177	Rhymer	0	FALSE	Whitesides	11	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:95	Lashley and Heatherly bumped into each other at the commuter bus. People have different schedules. She reflected on whether typing letters and keeping records for a company for a living was a good career choice.	She	99	Lashley	0	FALSE	Heatherly	12	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:96	Piland and Hutt bumped into each other at the photography class. The class has interesting sessions. When a question related to cutting hair and giving it a new style arose, he offered a professional opinion.	he	174	Piland	0	FALSE	Hutt	11	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:97	At the commuter bus, Mong and Touchstone encountered each other. Many routes and public lanes will see changes and closures within the next year. He reflected on whether typing letters and keeping records for a company for a living was a good career choice.	He	146	Mong	21	FALSE	Touchstone	30	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:98	At the rideshare, Winsett and Sayre encountered each other. Please note that the bus routes for each vehicle are subject to change while they are in operation. When a question related to assisting organizations by performing a variety of clerical functions arose, he offered a professional opinion.	he	264	Winsett	18	TRUE	Sayre	30	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:99	At the community service day event, Bhakta and Trower encountered each other. We have to work together through different platforms. She reflected on whether managing people in a company for a living was a good career choice.	She	132	Bhakta	36	TRUE	Trower	47	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:100	Vanderwall and Mcbeth encountered each other at the new year party. The party is free entry for everyone. He pondered whether choosing cutting hair and giving it a new style as a career was a wise decision.	He	106	Vanderwall	0	TRUE	Mcbeth	15	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:101	At the subway, Lebowitz and Leitch met. The government updated the first error in fares but a second mistake appears in the original version that said free. They reflected on whether driving buses for a living was a good career choice.	They	157	Lebowitz	15	TRUE	Leitch	28	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:102	Fritsche and Abed met at the commuter bus. Please note that the bus routes for each vehicle are subject to change while they are in operation. When a question related to typing letters and keeping records for a company arose, she offered a professional opinion.	she	226	Fritsche	0	FALSE	Abed	13	TRUE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:103	Speller and Segars bumped into each other at the public park. There are different varieties of plants here! When a question related to cleaning the kitchen area at restaurants arose, he offered a professional opinion.	he	183	Speller	0	TRUE	Segars	12	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:104	Courville and Villegas bumped into each other at the group vacation. The tour is a very exciting one for fans in Japan. She reflected on whether looking after sick animals by practicing veterinary medicine for a living was a good career choice.	She	120	Courville	0	TRUE	Villegas	14	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:105	At the bar, Prestridge and Pierro encountered each other. Here, people can find someone to become friends with. He pondered whether choosing managing people in a company as a career was a wise decision.	He	112	Prestridge	12	TRUE	Pierro	27	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:106	At the rideshare, Vicknair and Lockhart encountered each other. Transportation by subway takes a few minutes to walk about the city. She pondered whether choosing deciding cases in a law court as a career was a wise decision.	She	133	Vicknair	18	TRUE	Lockhart	31	FALSE	none
kitmus/background-both/subtask_2_ents/task-text-only/train:107	Eakin and Brandel encountered each other at the job fair. It takes time to develop the cultural component of a event, particularly in an already huge city. She reflected on whether defending people in court and giving legal advice for a living was a good career choice.	She	156	Eakin	0	TRUE	Brandel	10	FALSE	none
