ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
kitmus/background-train/subtask_2_ents/task-text-only/train:20	Doherty and Quintal met at the retreat. The party is the best place to see the first of the season after winning the last four and getting to watch all six for the same reason. She pondered whether choosing defending people in court and giving legal advice as a career was a wise decision.	She	177	Doherty	0	TRUE	Quintal	12	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:21	At the street fair, Blanton and Mccool met. The event is being held on Friday, July 8, 2018 at Mott Center. When a question related to patrolling areas to check that people do not park in the wrong place arose, she offered a professional opinion.	she	211	Blanton	20	TRUE	Mccool	32	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:22	Tabb and Barlett bumped into each other at the crossfit class. The classes are structured for beginners, and in some cases for people who wish to learn more or have more time. She pondered whether choosing deciding cases in a law court as a career was a wise decision.	She	176	Tabb	0	FALSE	Barlett	9	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:23	At the museum tour, Branum and Blood met. Museums have free exhibitions. He reflected on whether typing letters and keeping records for a company for a living was a good career choice.	He	73	Branum	20	FALSE	Blood	31	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:24	Kwak and Quimby encountered each other at the street fair. The event is free and open to all people. He reflected on whether working in a factory for a living was a good career choice.	He	101	Kwak	0	TRUE	Quimby	9	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:25	Largent and Hymes encountered each other at the boardwalk arcade. A lot of games have many different endings. He pondered whether choosing assisting organizations by performing a variety of clerical functions as a career was a wise decision.	He	110	Largent	0	FALSE	Hymes	12	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:26	Roten and Buitrago met at the cafe. Here, people can find someone to become friends with. He pondered whether choosing cleaning and maintaining buildings professionally as a career was a wise decision.	He	90	Roten	0	TRUE	Buitrago	10	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:27	At the high intensity class, Hashimoto and Beech encountered each other. The classes teach the same number of skills expected in a business class. They reflected on whether working in a factory for a living was a good career choice.	They	147	Hashimoto	29	FALSE	Beech	43	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:28	Squier and Pellerin encountered each other at the wine tasting. The staff is attentive and friendly. It's nice that they had a nice view of the area. When a question related to defending people in court and giving legal advice arose, he offered a professional opinion.	he	234	Squier	0	TRUE	Pellerin	11	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:29	Leinbach and Siguenza bumped into each other at the alumni event. It is held in the South - west of Glasgow at 10 pm and ends at 3 pm. They reflected on whether driving buses for a living was a good career choice.	They	135	Leinbach	0	FALSE	Siguenza	13	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:30	Weinberg and Elser encountered each other at the street fair. A lot of people participate in these events! When a question related to typing letters and keeping records for a company arose, ze offered a professional opinion.	ze	190	Weinberg	0	FALSE	Elser	13	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:31	Hickey and Larochelle bumped into each other at the gallery. The museum has no such thing as free entry. They reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	They	105	Hickey	0	FALSE	Larochelle	11	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:32	At the holiday party, Manchester and Batista met. The party is the best place to see the first of the season after winning the last four and getting to watch all six for the same reason. She reflected on whether assisting organizations by performing a variety of clerical functions for a living was a good career choice.	She	187	Manchester	22	TRUE	Batista	37	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:33	Gilley and Hofmann met at the public park. The park is good. She pondered whether choosing cutting hair and giving it a new style as a career was a wise decision.	She	61	Gilley	0	FALSE	Hofmann	11	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:34	Muntz and Lonergan met at the brewery tour. The tour is a partnership between the National Geographic Society and the National Science Foundation's Science Museum, which is an all - volunteers location. When a question related to making news reports in writing and television arose, she offered a professional opinion.	she	283	Muntz	0	FALSE	Lonergan	10	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:35	Farabaugh and Rustad encountered each other at the gallery. The museum also has exhibitions with some very interesting archaeological places. She reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	She	142	Farabaugh	0	FALSE	Rustad	14	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:36	At the business expo, Bittle and Kahn met. Participation is the best way is to get the most out of these festivals! She pondered whether choosing looking after sick animals by practicing veterinary medicine as a career was a wise decision.	She	116	Bittle	22	FALSE	Kahn	33	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:37	At the archery class, Yount and Leclaire encountered each other. The classes are structured for beginners, and in some cases for people who wish to learn more or have more time. When a question related to doing research in a research lab arose, ze offered a professional opinion.	ze	245	Yount	22	FALSE	Leclaire	32	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:38	Hunte and Lavallee bumped into each other at the archery class. Classes use tasks which are very common and have multiple modules. He reflected on whether managing people in a company for a living was a good career choice.	He	131	Hunte	0	TRUE	Lavallee	10	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:39	At the club, Ankrom and Smithers met. The coffee tastes good. He reflected on whether driving buses for a living was a good career choice.	He	62	Ankrom	13	FALSE	Smithers	24	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:40	At the specialty retail store, Vandermark and Taulbee met. The market is open to all genders and ages. Ze pondered whether choosing cutting hair and giving it a new style as a career was a wise decision.	Ze	103	Vandermark	31	TRUE	Taulbee	46	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:41	Matheny and Boudreau bumped into each other at the networking event. These events and events help the local community become more active, and the whole community grows through these programs. He reflected on whether cleaning and maintaining buildings professionally for a living was a good career choice.	He	192	Matheny	0	FALSE	Boudreau	12	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:42	Chambliss and Deloatch met at the business expo. Many of the events are very popular in the city. When a question related to doing research in a research lab arose, she offered a professional opinion.	she	165	Chambliss	0	FALSE	Deloatch	14	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:43	At the commuter bus, Wolfer and Palomo encountered each other. Each public bus will have a fixed schedule. She reflected on whether typing letters and keeping records for a company for a living was a good career choice.	She	107	Wolfer	21	TRUE	Palomo	32	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:44	At the social community gathering, Siegler and Loney met. It is important to work together. He pondered whether choosing working with the money and accounts of a company as a career was a wise decision.	He	92	Siegler	35	FALSE	Loney	47	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:45	Mcmenamin and Darland met at the paintball courses. It's a huge place! When a question related to putting out fires arose, ze offered a professional opinion.	ze	123	Mcmenamin	0	FALSE	Darland	14	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:46	Boatwright and Dossett bumped into each other at the volunteer work. It is nice to take time out of the busy schedules and give something back to the community. He reflected on whether controlling the flight of an aircraft by operating its directional flight controls for a living was a good career choice.	He	161	Boatwright	0	TRUE	Dossett	15	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:47	Gilkey and Moffat met at the street fair. It has been said that all the different cultural events can be fun! When a question related to driving buses arose, he offered a professional opinion.	he	158	Gilkey	0	TRUE	Moffat	11	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:48	At the specialty retail store, Kruger and Shaver encountered each other. The market is a big source of income for many people. When a question related to looking after sick animals by practicing veterinary medicine arose, they offered a professional opinion.	they	222	Kruger	31	TRUE	Shaver	42	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:49	At the volunteer work, Juergens and Ikeda met. The best part is that the opportunities for fun and fun are always there in volunteering. He reflected on whether making news reports in writing and television for a living was a good career choice.	He	137	Juergens	23	FALSE	Ikeda	36	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:50	Delafuente and Foote encountered each other at the networking event. The festival is run by the United Methodist Church. When a question related to doing research in a research lab arose, she offered a professional opinion.	she	188	Delafuente	0	TRUE	Foote	15	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:51	At the crossfit class, Trexler and Sklar encountered each other. Classes take place every week at the downtown campus. When a question related to making news reports in writing and television arose, she offered a professional opinion.	she	199	Trexler	23	TRUE	Sklar	35	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:52	Cleghorn and Koepp met at the gallery. The archives are used for the collection of some of the most famous treasures. He pondered whether choosing doing research in a research lab as a career was a wise decision.	He	118	Cleghorn	0	FALSE	Koepp	13	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:53	Ratcliff and Ortis encountered each other at the design expo. The event is still scheduled at the end of May for a crowd of around 200. He pondered whether choosing putting out fires as a career was a wise decision.	He	136	Ratcliff	0	FALSE	Ortis	13	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:54	Alcott and Yamada bumped into each other at the local talk. It is being held to commemorate the 70's and 80's people. When a question related to looking after sick animals by practicing veterinary medicine arose, ey offered a professional opinion.	ey	213	Alcott	0	TRUE	Yamada	11	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:55	Sotomayor and Bible bumped into each other at the high intensity class. The class requires the students to read and comprehend the course material and understand the various topics. She reflected on whether making money from selling land for development for a living was a good career choice.	She	182	Sotomayor	0	TRUE	Bible	14	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:56	Johannsen and Givan met at the design expo. The event is held at 4:30 p.m. Sunday at the Marriott Downtown Hotel in the Marriott Hotel. Admission is Free. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	155	Johannsen	0	FALSE	Givan	14	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:57	Burdick and Bunton met at the beach. The beach is full of birds. He pondered whether choosing controlling the flight of an aircraft by operating its directional flight controls as a career was a wise decision.	He	65	Burdick	0	TRUE	Bunton	12	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:58	Lu and Duren encountered each other at the cafe. The other beverages served here are ok. When a question related to putting out fires arose, she offered a professional opinion.	she	141	Lu	0	TRUE	Duren	7	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:59	At the comic book expo, Hornback and Hoar encountered each other. Participation is the best way is to get the most out of these festivals! He reflected on whether assisting organizations by performing a variety of clerical functions for a living was a good career choice.	He	139	Hornback	24	TRUE	Hoar	37	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:60	At the train, Rascon and Arana encountered each other. The original article stated that public transport had a fee. The public transport had free or reduced - cost parking. When a question related to fixing and treating problems with teeth arose, they offered a professional opinion.	they	247	Rascon	14	TRUE	Arana	25	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:61	Calleros and Kornegay met at the bar. People ca n't be too disappointed at the spot for cheap coffee. She reflected on whether assisting organizations by performing a variety of clerical functions for a living was a good career choice.	She	102	Calleros	0	TRUE	Kornegay	13	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:62	Simmonds and Jeffs encountered each other at the design expo. The event is still underway. When a question related to driving buses arose, he offered a professional opinion.	he	139	Simmonds	0	TRUE	Jeffs	13	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:63	Castanon and Gathers met at the winery tour. The tours showcase the different activities that people can do. They reflected on whether managing people in a company for a living was a good career choice.	They	109	Castanon	0	FALSE	Gathers	13	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:64	At the alumni event, Brumbaugh and Landreth met. These events and events help the local community become more active, and the whole community grows through these programs. When a question related to putting out fires arose, she offered a professional opinion.	she	224	Brumbaugh	21	TRUE	Landreth	35	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:65	Theis and Wargo encountered each other at the winery tour. The tour is also the longest walk on the tour. When a question related to cleaning and maintaining buildings professionally arose, she offered a professional opinion.	she	190	Theis	0	TRUE	Wargo	10	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:66	At the social community gathering, Beamer and Haugen encountered each other. It is important to work together. She pondered whether choosing assisting organizations by performing a variety of clerical functions as a career was a wise decision.	She	111	Beamer	35	TRUE	Haugen	46	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:67	Howell and Melgar encountered each other at the crossfit class. It's a huge place! He pondered whether choosing deciding cases in a law court as a career was a wise decision.	He	83	Howell	0	TRUE	Melgar	11	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:68	At the alumni event, Ancheta and Rubalcaba met. The main reason for visiting these places is to explore new areas of the city. He reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	He	127	Ancheta	21	FALSE	Rubalcaba	33	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:69	Kettle and Beech met at the wine tasting. There are a lot of vegetarian food options here. He pondered whether choosing deciding cases in a law court as a career was a wise decision.	He	91	Kettle	0	FALSE	Beech	11	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:70	Fukuda and Friedlander encountered each other at the specialty retail store. Markets are full of surprises! Ey pondered whether choosing patrolling areas to check that people do not park in the wrong place as a career was a wise decision.	Ey	108	Fukuda	0	FALSE	Friedlander	11	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:71	Bartling and Morillo met at the crossfit class. Classes often contain people that know how to the technology to access it. He reflected on whether patrolling areas to check that people do not park in the wrong place for a living was a good career choice.	He	123	Bartling	0	TRUE	Morillo	13	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:72	Dill and Gatson met at the social community gathering. The service is what all the people have been working to do. He reflected on whether cutting hair and giving it a new style for a living was a good career choice.	He	115	Dill	0	FALSE	Gatson	9	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:73	Nardi and Ragusa encountered each other at the social community gathering. The service is what all the people have been working to do. He reflected on whether cutting hair and giving it a new style for a living was a good career choice.	He	135	Nardi	0	TRUE	Ragusa	10	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:74	Hepworth and Allard met at the commuter bus. People have different schedules. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	78	Hepworth	0	TRUE	Allard	13	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:75	At the business expo, Mickelsen and Vaca encountered each other. The main reason for visiting these places is to explore new areas of the city. She pondered whether choosing defending people in court and giving legal advice as a career was a wise decision.	She	144	Mickelsen	22	TRUE	Vaca	36	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:76	Sinha and Hinrichs encountered each other at the local talk. A lot of people are always talking and eating together. She pondered whether choosing doing research in a research lab as a career was a wise decision.	She	117	Sinha	0	FALSE	Hinrichs	10	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:77	Flowers and Hutcherson bumped into each other at the networking event. The event is still scheduled at the end of May for a crowd of around 200. He reflected on whether making money from selling land for development for a living was a good career choice.	He	145	Flowers	0	TRUE	Hutcherson	12	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:78	At the design expo, Harford and Doyon encountered each other. Participation is the best way is to get the most out of these festivals! When a question related to looking after sick animals by practicing veterinary medicine arose, he offered a professional opinion.	he	230	Harford	20	TRUE	Doyon	32	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:79	At the volunteer work, Orvis and Soucie met. Volunteering also takes energy to work together to improve the health, environment, and economic well - being of our country. She reflected on whether looking after sick animals by practicing veterinary medicine for a living was a good career choice.	She	171	Orvis	23	FALSE	Soucie	33	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:80	At the retreat, Mata and Moynihan met. The party is the best place to see the first of the season after winning the last four and getting to watch all six for the same reason. He reflected on whether patrolling areas to check that people do not park in the wrong place for a living was a good career choice.	He	176	Mata	16	FALSE	Moynihan	25	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:81	Haffner and Kling bumped into each other at the volunteer organization meet. Volunteering will bring confidence. She reflected on whether doing research in a research lab for a living was a good career choice.	She	113	Haffner	0	TRUE	Kling	12	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:82	Rosenstein and Halton bumped into each other at the club. The spot is located just a short walk away from the main park. He pondered whether choosing typing letters and keeping records for a company as a career was a wise decision.	He	121	Rosenstein	0	FALSE	Halton	15	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:83	At the gallery, Drescher and Opitz met. This museum and art is what we need more of. When a question related to defending people in court and giving legal advice arose, he offered a professional opinion.	he	169	Drescher	16	FALSE	Opitz	29	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:84	Thurlow and Belew bumped into each other at the archery class. The classes are structured for beginners, and in some cases for people who wish to learn more or have more time. When a question related to cleaning the kitchen area at restaurants arose, he offered a professional opinion.	he	251	Thurlow	0	FALSE	Belew	12	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:85	Gott and Lo encountered each other at the club. The food here is very tasty. She reflected on whether looking after sick animals by practicing veterinary medicine for a living was a good career choice.	She	77	Gott	0	FALSE	Lo	9	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:86	Leffler and Bobadilla met at the volunteer organization meet. With just a little help, people can create lasting relationships and get the most out of the time. When a question related to cleaning and maintaining buildings professionally arose, he offered a professional opinion.	he	245	Leffler	0	TRUE	Bobadilla	12	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:87	Espindola and Maxey bumped into each other at the local talk. It is held in the South - west of Glasgow at 10 pm and ends at 3 pm. When a question related to assisting organizations by performing a variety of clerical functions arose, he offered a professional opinion.	he	235	Espindola	0	TRUE	Maxey	14	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:88	Spires and Lehn bumped into each other at the local talk. Festivals are normally conducted as cultural events. She reflected on whether working with the money and accounts of a company for a living was a good career choice.	She	111	Spires	0	FALSE	Lehn	11	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:89	At the museum tour, Loesch and Wimbish encountered each other. Museums have free exhibitions. She pondered whether choosing controlling the flight of an aircraft by operating its directional flight controls as a career was a wise decision.	She	94	Loesch	20	TRUE	Wimbish	31	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:90	At the social community gathering, Maust and Southworth encountered each other. We all live our lives trying to feed each other and the community. He pondered whether choosing doing research in a research lab as a career was a wise decision.	He	147	Maust	35	FALSE	Southworth	45	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:91	At the holiday party, Eckstein and Proctor met. The party is going to be full. When a question related to assisting organizations by performing a variety of clerical functions arose, she offered a professional opinion.	she	183	Eckstein	22	FALSE	Proctor	35	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:92	Orgeron and Heitzman bumped into each other at the alumni event. A lot of people are always talking and eating together. He pondered whether choosing looking after sick animals by practicing veterinary medicine as a career was a wise decision.	He	121	Orgeron	0	FALSE	Heitzman	12	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:93	Dingess and Trexler met at the brewery tour. Tours show all the important places in a city. When a question related to cutting hair and giving it a new style arose, she offered a professional opinion.	she	165	Dingess	0	TRUE	Trexler	12	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:94	Vanhoose and Cornman met at the beach. There is another side of the ocean, in the form of a beach known as a' Pill Road'. She pondered whether choosing cleaning and maintaining buildings professionally as a career was a wise decision.	She	122	Vanhoose	0	TRUE	Cornman	13	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:95	Hasty and Hornback met at the cafe. The service was great - it was only 90 $ for the coffee. Ey pondered whether choosing making money from selling land for development as a career was a wise decision.	Ey	93	Hasty	0	FALSE	Hornback	10	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:96	Cevallos and Malhotra bumped into each other at the club. The beer is excellent. When a question related to patrolling areas to check that people do not park in the wrong place arose, ze offered a professional opinion.	ze	184	Cevallos	0	FALSE	Malhotra	13	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:97	At the volunteer organization meet, Hellman and Degner met. Volunteering also takes energy to work together to improve the health, environment, and economic well - being of our country. When a question related to patrolling areas to check that people do not park in the wrong place arose, she offered a professional opinion.	she	289	Hellman	36	FALSE	Degner	48	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:98	At the specialty retail store, Sousa and Babbitt encountered each other. The market is a big source of income for many people. She reflected on whether cleaning and maintaining buildings professionally for a living was a good career choice.	She	127	Sousa	31	FALSE	Babbitt	41	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:99	Shaffer and Leonhardt bumped into each other at the concert. A lot of people are always talking and eating together. When a question related to typing letters and keeping records for a company arose, she offered a professional opinion.	she	200	Shaffer	0	FALSE	Leonhardt	12	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:100	Finegan and Trainor bumped into each other at the retreat. The party is free entry for everyone. When a question related to defending people in court and giving legal advice arose, they offered a professional opinion.	they	181	Finegan	0	FALSE	Trainor	12	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:101	Wirick and Linscott encountered each other at the bar. The coffee cake is quite good. He reflected on whether cleaning the kitchen area at restaurants for a living was a good career choice.	He	86	Wirick	0	TRUE	Linscott	11	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:102	At the concert, Staten and Brewington met. The event is still scheduled at the end of May for a crowd of around 200. She reflected on whether working in a factory for a living was a good career choice.	She	117	Staten	16	TRUE	Brewington	27	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:103	Moua and Morales bumped into each other at the holiday party. Some people are less interested in the party, others play up their personalities with random people to try to get in on the fun and be heard! When a question related to doing research in a research lab arose, he offered a professional opinion.	he	271	Moua	0	FALSE	Morales	9	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:104	At the commuter bus, Annis and Burner encountered each other. Public transports are easy to find. When a question related to making money from selling land for development arose, he offered a professional opinion.	he	179	Annis	21	FALSE	Burner	31	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:105	Surface and Brewster met at the museum tour. On the museum wall is a framed mosaic, made up of images of creatures from a world that we think were at least 200 million years. He pondered whether choosing managing people in a company as a career was a wise decision.	He	175	Surface	0	TRUE	Brewster	12	FALSE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:106	Lyke and Alvis encountered each other at the alumni event. The main reason for visiting these places is to explore new areas of the city. She reflected on whether driving buses for a living was a good career choice.	She	138	Lyke	0	FALSE	Alvis	9	TRUE	none
kitmus/background-train/subtask_2_ents/task-text-only/train:107	Deuel and Swinton met at the business expo. This is a very busy and demanding schedule for the members of the community. She pondered whether choosing working professionally in a library as a career was a wise decision.	She	121	Deuel	0	TRUE	Swinton	10	FALSE	none
